ECount,Target,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
28,HUN,1.4267845968170128,41,IRN,2011,1.4642857142857142,3
28,LKA,0.5078745001833701,41,IRN,2003,1.4642857142857142,1
28,MEA,1.2317450089997388,41,IRN,2012,1.4642857142857142,4
166,KOR,1.1839408577830242,243,IRN,2010,1.463855421686747,2
508,SAU,2.3239976822234056,743,IRN,2014,1.4625984251968505,2
13,DZA,0.8770580193070292,19,IRN,2008,1.4615384615384615,3
13,HUN,1.39136531360295,19,IRN,2012,1.4615384615384615,4
65,BDI,0.7305161505085607,95,IRN,2011,1.4615384615384615,1
37,FIN,0.5052279240652234,54,IRN,2001,1.4594594594594594,1
948,PAK,1.353705684744065,1383,IRN,2009,1.4588607594936709,2
85,QAT,1.829343761964868,124,IRN,2011,1.4588235294117646,3
24,PRT,0.5089773777040516,35,IRN,2004,1.4583333333333333,1
1240,AZE,2.2289856893348725,1808,IRN,2012,1.4580645161290322,4
166,CUB,3.2222755175140367,242,IRN,2010,1.4578313253012047,3
35,CZE,1.0387452029437514,51,IRN,2013,1.457142857142857,4
1470,SYR,1.7237380818479346,2142,IRN,2014,1.457142857142857,2
4258,LBN,1.9638512498551002,6197,IRN,2014,1.4553781117895725,1
2431,BRA,1.7178340475744742,3537,IRN,2009,1.4549568078979844,1
7635,PAK,1.541887665945648,11108,IRN,2009,1.4548788474132286,1
11,NLD,0.8201995322647245,16,IRN,2003,1.4545454545454546,2
11,MEX,0.5222329678670935,16,IRN,2008,1.4545454545454546,2
11,CZE,0.5222329678670935,16,IRN,2001,1.4545454545454546,1
11,MLT,0.8201995322647245,16,IRN,2012,1.4545454545454546,2
11,FIN,0.8201995322647244,16,IRN,2007,1.4545454545454546,3
975,PGS,2.217097778841408,1418,IRN,2012,1.4543589743589744,1
726,SDN,1.7204280596043418,1055,IRN,2013,1.453168044077135,1
426,PSE,1.8172772347429385,619,IRN,2010,1.4530516431924883,3
170,PSE,1.7644140610321148,247,IRN,2013,1.4529411764705882,4
42,SOM,0.9160461419942151,61,IRN,2009,1.4523809523809523,4
84,CHE,0.9744292355294476,122,IRN,2007,1.4523809523809523,2
84,ARG,1.236052421245374,122,IRN,2014,1.4523809523809523,3
5769,AFG,2.3526921656470163,8375,IRN,2012,1.451724735656093,1
2033,PSE,2.337776242623019,2949,IRN,2010,1.4505656665027054,1
40,KAZ,1.0848608560193687,58,IRN,2007,1.45,3
754,YEM,2.663157937496124,1093,IRN,2012,1.4496021220159152,1
158,KWT,1.6063071084970117,229,IRN,2012,1.4493670886075949,2
69,CYP,1.2664939084414706,100,IRN,2012,1.4492753623188406,3
98,MAR,0.6279150408680183,142,IRN,2008,1.4489795918367347,1
78,SVK,1.0275103677226598,113,IRN,2014,1.4487179487179487,1
221,MAR,1.2147794107843148,320,IRN,2009,1.4479638009049773,4
2380,QAT,3.1288992402492672,3445,IRN,2010,1.4474789915966386,1
190,ITA,1.4888895123379284,275,IRN,2009,1.4473684210526316,4
520,CAN,1.5890353514490279,752,IRN,2013,1.4461538461538461,3
3336,ARM,4.463084893607948,4824,IRN,2011,1.4460431654676258,1
959,PSE,1.776932895186708,1386,IRN,2009,1.4452554744525548,3
555,PSE,1.7859630545628065,802,IRN,2009,1.445045045045045,2
9,CYP,0.8819171036881968,13,IRN,2003,1.4444444444444444,4
27,ZAF,1.3397282541141673,39,IRN,2013,1.4444444444444444,2
9,VNM,0.5270462766947298,13,IRN,2014,1.4444444444444444,2
9,MOZ,0.5270462766947299,13,IRN,1998,1.4444444444444444,1
9,MYS,0.5270462766947299,13,IRN,2001,1.4444444444444444,3
18,BGR,0.8555852638929972,26,IRN,2011,1.4444444444444444,3
18,BGD,0.7047921864945659,26,IRN,2008,1.4444444444444444,3
18,GRC,0.5113099925649137,26,IRN,2001,1.4444444444444444,2
9,SGP,0.726483157256779,13,IRN,2014,1.4444444444444444,3
9,GRC,0.5270462766947299,13,IRN,2007,1.4444444444444444,4
9,GTM,0.8819171036881968,13,IRN,2014,1.4444444444444444,1
9,SWE,0.5270462766947299,13,IRN,1998,1.4444444444444444,4
390,FRA,1.1453033346800487,563,IRN,2014,1.4435897435897436,4
52,SYR,0.6977122711211273,75,IRN,1999,1.4423076923076923,4
2647,EGY,1.75230462109499,3816,IRN,2009,1.4416320362674726,1
68,ESP,0.853130371678265,98,IRN,2007,1.4411764705882353,4
34,MWI,0.5039947372613782,49,IRN,1997,1.4411764705882353,1
270,SAU,2.1630144288755018,389,IRN,2009,1.4407407407407407,2
59,NIC,0.7256670282474236,85,IRN,2008,1.4406779661016949,1
75,IDN,0.7396127547757861,108,IRN,2013,1.44,2
241,CAN,1.1714976052063228,347,IRN,2012,1.4398340248962656,2
148,NGA,1.2789576503727391,213,IRN,2008,1.4391891891891893,1
162,JOR,1.544138820170939,233,IRN,2010,1.4382716049382716,3
16,ZWE,0.51234753829798,23,IRN,2008,1.4375,2
48,NMR,1.855483535075472,69,IRN,2013,1.4375,1
16,NZL,0.51234753829798,23,IRN,2003,1.4375,1
16,GRC,0.8139410298049853,23,IRN,2010,1.4375,4
951,LBN,1.7471864117827849,1367,IRN,2013,1.437434279705573,3
451,KWT,1.2918109615895341,648,IRN,2011,1.4368070953436807,3
87,SOM,0.8310983126196569,125,IRN,2013,1.4367816091954022,4
5146,PSE,1.7833982776096378,7392,IRN,2009,1.4364554994170229,1
424,LBN,2.0294991523532935,609,IRN,2009,1.4363207547169812,4
12263,TUR,2.349178572189901,17610,IRN,2010,1.4360270733099567,1
328,CUB,1.2224398921514195,471,IRN,2008,1.4359756097560976,1
273,CAN,1.2734971031749038,392,IRN,2014,1.435897435897436,3
62,BRN,0.7813600530629108,89,IRN,2012,1.435483870967742,1
85,FIN,1.0850395957612553,122,IRN,2010,1.4352941176470588,2
23,CUB,0.5897678246195884,33,IRN,2009,1.434782608695652,4
219,ARG,1.6420365995344164,314,IRN,2014,1.4337899543378996,1
279,FSM,2.072883593898282,400,IRN,2011,1.4336917562724014,1
30,IRL,0.5040069329937309,43,IRN,2011,1.4333333333333333,2
218,MNG,0.9635473292985762,312,IRN,2012,1.4311926605504588,1
1153,PRK,2.217479029900524,1649,IRN,2009,1.430182133564614,1
7,YEM,0.5345224838248489,10,IRN,1999,1.4285714285714286,2
14,URY,0.5135525910130956,20,IRN,2006,1.4285714285714286,1
14,BOL,1.6035674514745464,20,IRN,2007,1.4285714285714286,2
14,HUN,0.5135525910130956,20,IRN,2002,1.4285714285714286,1
35,VNM,0.5020964452534337,50,IRN,2003,1.4285714285714286,1
42,MNG,1.0625064049817194,60,IRN,2008,1.4285714285714286,1
7,YEM,0.5345224838248488,10,IRN,1999,1.4285714285714286,3
7,ECU,0.5345224838248488,10,IRN,2014,1.4285714285714286,3
7,THA,0.5345224838248488,10,IRN,2004,1.4285714285714286,2
14,UKR,0.5135525910130955,20,IRN,1999,1.4285714285714286,3
7,COM,0.5345224838248489,10,IRN,1997,1.4285714285714286,1
1920,SYR,1.8181803871170956,2740,IRN,2014,1.4270833333333333,4
82,AFR,1.0776115313349819,117,IRN,2013,1.4268292682926829,4
141,NGA,1.1290580306052316,201,IRN,2010,1.425531914893617,2
33,DJI,1.6961408960914595,47,IRN,2013,1.4242424242424243,1
1693,LBY,2.759412941570967,2411,IRN,2011,1.4240992321323096,1
1276,ISR,1.6698392571235392,1814,IRN,2014,1.421630094043887,2
349,SYR,1.9036286391652686,496,IRN,2010,1.4212034383954155,2
209,AZE,2.2478059477960657,297,IRN,2009,1.4210526315789473,3
19,KWT,0.837707816583391,27,IRN,2005,1.4210526315789473,4
19,BFA,0.5072572735017881,27,IRN,2003,1.4210526315789473,1
19,COL,0.8377078165833911,27,IRN,2012,1.4210526315789473,2
19,IDN,0.837707816583391,27,IRN,2008,1.4210526315789473,2
19,MMR,1.304513083861144,27,IRN,2013,1.4210526315789473,3
69,ESP,1.7098830120065256,98,IRN,2012,1.4202898550724639,4
43,BEL,1.1176624871650416,61,IRN,2014,1.4186046511627908,3
43,BEL,0.6630577845799996,61,IRN,2011,1.4186046511627908,2
636,ITA,2.050829840748725,902,IRN,2012,1.4182389937106918,1
1662,ITA,2.177831706756364,2355,IRN,2014,1.4169675090252707,1
12,GEO,0.9962049198956218,17,IRN,2009,1.4166666666666667,4
36,POL,1.7464249196572978,51,IRN,2009,1.4166666666666667,4
24,CYP,0.6538625481582945,34,IRN,2011,1.4166666666666667,2
24,ZWE,0.7172815023567723,34,IRN,2011,1.4166666666666667,2
12,MEA,0.90033663737852,17,IRN,2014,1.4166666666666667,3
454,PSE,1.9611679311051842,643,IRN,2014,1.4162995594713657,4
185,ARE,1.2312757420644955,262,IRN,2010,1.4162162162162162,2
101,KAZ,1.2187479372919838,143,IRN,2013,1.4158415841584158,2
4255,GBR,1.1685833255873568,6022,IRN,2007,1.4152761457109284,3
135,AUS,1.1678861193791905,191,IRN,2014,1.4148148148148147,4
1009,RUS,1.4011172163534222,1427,IRN,2011,1.4142715559960357,2
145,LKA,1.3048318692063556,205,IRN,2012,1.4137931034482758,2
322,LBN,1.9205927964283676,455,IRN,2009,1.4130434782608696,2
46,NOR,0.7767764430723149,65,IRN,2011,1.4130434782608696,3
170,NER,0.7963543804981988,240,IRN,2013,1.411764705882353,1
102,JPN,1.484927182109525,144,IRN,2011,1.411764705882353,3
85,GRC,0.9295943514583688,120,IRN,2008,1.411764705882353,4
537,CHN,1.2519003592838487,758,IRN,2009,1.4115456238361266,2
73,ITA,0.9254971102415441,103,IRN,2008,1.4109589041095891,4
39,SDN,0.7510676161988109,55,IRN,2008,1.4102564102564104,3
39,WST,1.2294189624189127,55,IRN,2014,1.4102564102564104,3
964,AUS,1.29667212847874,1359,IRN,2013,1.4097510373443984,1
22,DZA,0.5903260526902472,31,IRN,2011,1.4090909090909092,4
22,NOR,1.221205138927114,31,IRN,2009,1.4090909090909092,4
93,GHA,0.49423984539688176,131,IRN,2004,1.4086021505376345,1
71,ARM,0.8207568769779756,100,IRN,2007,1.408450704225352,4
646,SOM,0.8049529280686347,909,IRN,2011,1.4071207430340558,1
32,OMN,0.7120789644505048,45,IRN,2008,1.40625,3
37,WST,1.1416231003721429,52,IRN,2007,1.4054054054054055,4
711,PSE,1.7471674348168134,999,IRN,2014,1.4050632911392404,3
2151,GBR,1.340306761803149,3022,IRN,2007,1.4049279404927941,2
326,LBY,1.8733369217187437,458,IRN,2011,1.4049079754601228,4
42,QAT,0.5436786985838642,59,IRN,2004,1.4047619047619047,4
887,TUR,2.159994386106839,1246,IRN,2013,1.4047350620067645,4
18755,USA,1.2159593091766039,26337,IRN,2007,1.4042655291922155,3
99,AUS,1.2771076370918006,139,IRN,2013,1.404040404040404,2
570,CUB,1.895880736043482,800,IRN,2010,1.4035087719298245,1
77,CUB,0.8153097612780494,108,IRN,2010,1.4025974025974026,2
574,SAU,1.5608856535076794,805,IRN,2009,1.4024390243902438,4
102,CYP,1.4299470593369215,143,IRN,2012,1.4019607843137254,4
452,ARG,1.0639422899012945,633,IRN,2009,1.4004424778761062,3
1813,TUR,1.5539026648147902,2539,IRN,2011,1.4004412575841148,3
5,NMR,0.5477225575051661,7,IRN,2013,1.4,3
225,ESP,0.7499999999999999,315,IRN,2008,1.4,1
55,VAT,0.4944132324730442,77,IRN,2004,1.4,1
80,PGS,1.308201974109232,112,IRN,2008,1.4,4
35,DZA,0.8471405189362207,49,IRN,2010,1.4,3
5,POL,0.5477225575051661,7,IRN,2001,1.4,3
5,MRT,0.5477225575051661,7,IRN,2012,1.4,4
35,KGZ,1.332843047112185,49,IRN,2009,1.4,4
10,ALB,0.5163977794943222,14,IRN,1997,1.4,1
35,PGS,1.1427520960125939,49,IRN,2008,1.4,2
5,NAM,0.5477225575051661,7,IRN,2010,1.4,1
5,PHL,0.5477225575051661,7,IRN,1998,1.4,4
10,FIN,0.5163977794943223,14,IRN,2012,1.4,3
15,ZWE,0.50709255283711,21,IRN,2001,1.4,1
5,KHM,0.5477225575051662,7,IRN,2011,1.4,3
15,LUX,1.0555973258234954,21,IRN,2008,1.4,4
40,LBR,0.4961389383568338,56,IRN,2000,1.4,1
10,LBY,0.6992058987801011,14,IRN,2004,1.4,4
5,RWA,0.5477225575051661,7,IRN,1996,1.4,1
20,SGP,0.6805570473787205,28,IRN,1998,1.4,1
10,MRT,0.8432740427115678,14,IRN,2011,1.4,3
50,CZE,0.6388765649999398,70,IRN,2003,1.4,1
5,NMR,0.5477225575051661,7,IRN,2009,1.4,3
15,SWZ,0.50709255283711,21,IRN,2011,1.4,1
10,VNM,0.6992058987801011,14,IRN,2010,1.4,4
5,ZWE,0.5477225575051661,7,IRN,2007,1.4,3
5,NLD,0.894427190999916,7,IRN,1999,1.4,4
5,KAZ,0.5477225575051661,7,IRN,2004,1.4,4
5,LBR,0.5477225575051661,7,IRN,2000,1.4,2
613,PSE,2.015900816639553,858,IRN,2014,1.3996737357259381,2
1437,AUT,0.8447443427542961,2011,IRN,2007,1.3994432846207376,1
218,SAU,0.6232064274504,305,IRN,2001,1.3990825688073394,4
98,UKR,1.1642421181425533,137,IRN,2014,1.3979591836734695,2
340,KOR,1.1666418777267804,475,IRN,2013,1.3970588235294117,2
58,JPN,0.8971622938399737,81,IRN,2006,1.396551724137931,4
704,YEM,1.9431575240305892,983,IRN,2009,1.3963068181818181,3
215,PSE,1.5668817608582737,300,IRN,2010,1.3953488372093024,4
38,ALB,0.4953553834402849,53,IRN,2008,1.394736842105263,1
170,CAN,1.551090697844964,237,IRN,2014,1.3941176470588235,2
269,ARE,1.249224361251388,375,IRN,2014,1.3940520446096654,3
800,UGA,1.1490697930224016,1115,IRN,2010,1.39375,1
1025,SAU,1.4884162734426079,1428,IRN,2014,1.393170731707317,4
84,SDN,1.2707824848982887,117,IRN,2012,1.3928571428571428,4
28,UZB,0.5669467095138409,39,IRN,2008,1.3928571428571428,2
130,VEN,1.266724726410008,181,IRN,2011,1.3923076923076922,2
554,SYR,1.139462933874892,771,IRN,2009,1.391696750902527,3
23,UKR,1.8766297265136729,32,IRN,2011,1.391304347826087,3
23,BHR,0.8387832331734847,32,IRN,2006,1.391304347826087,3
225,KWT,1.2384866597380881,313,IRN,2012,1.3911111111111112,3
733,CHN,1.7502573101012695,1019,IRN,2011,1.3901773533424284,2
10302,TUR,1.5435801380139578,14314,IRN,2014,1.3894389438943895,1
7575,PAK,1.8643144542625056,10523,IRN,2013,1.3891749174917492,1
36,EGY,0.6877614942811737,50,IRN,2006,1.3888888888888888,2
18,AUS,0.6076849889141858,25,IRN,2005,1.3888888888888888,2
18,BEL,0.6076849889141858,25,IRN,2014,1.3888888888888888,2
18,UZB,0.7775443160352294,25,IRN,1998,1.3888888888888888,2
36,SOM,0.6877614942811737,50,IRN,2006,1.3888888888888888,1
198,SDN,1.1686591639133965,275,IRN,2014,1.3888888888888888,4
67,SAU,0.7968731293377356,93,IRN,2006,1.3880597014925373,2
397,AFR,2.7889853540109653,551,IRN,2011,1.3879093198992443,1
98,KOR,1.0116094460637728,136,IRN,2013,1.3877551020408163,3
2940,VEN,1.445747454919743,4076,IRN,2009,1.3863945578231291,1
88,MMR,1.0331496111997802,122,IRN,2012,1.3863636363636365,3
114,BLR,0.4889716847553344,158,IRN,2000,1.3859649122807018,1
70,DNK,1.3651230994326318,97,IRN,2009,1.3857142857142857,2
70,SOM,1.0535358979165153,97,IRN,2009,1.3857142857142857,2
4750,LBN,1.919039255015127,6581,IRN,2013,1.3854736842105264,1
252,CHE,0.9481848845817972,349,IRN,2012,1.3849206349206349,3
26,ZAF,1.1340872303988991,36,IRN,2012,1.3846153846153846,3
13,NMR,0.5063696835418333,18,IRN,2011,1.3846153846153846,4
13,ITA,0.5063696835418333,18,IRN,1997,1.3846153846153846,4
13,GRC,0.5063696835418333,18,IRN,2007,1.3846153846153846,3
13,ARG,0.7679476477883045,18,IRN,2000,1.3846153846153846,3
13,MEX,0.7679476477883046,18,IRN,2013,1.3846153846153846,2
86,JPN,1.2094588449692774,119,IRN,2009,1.3837209302325582,4
107,ARM,1.6520134074395638,148,IRN,2011,1.3831775700934579,3
47,COL,0.49136860729305604,65,IRN,2011,1.3829787234042554,1
47,NLD,0.767638713972686,65,IRN,2004,1.3829787234042554,3
737,AFG,1.7028180341043364,1019,IRN,2009,1.3826322930800543,4
68,BFA,1.5456188613685091,94,IRN,2013,1.3823529411764706,1
123,MEX,1.2181706602239117,170,IRN,2012,1.3821138211382114,1
296,VEN,1.8131922280570236,409,IRN,2009,1.3817567567567568,2
76,SAU,0.6921869740305316,105,IRN,2004,1.381578947368421,4
464,AFG,1.8574934941694423,641,IRN,2014,1.3814655172413792,4
570,JPN,1.5450969673407209,787,IRN,2011,1.380701754385965,1
61,AFR,1.5293128568764633,84,IRN,2011,1.3770491803278688,3
93,AUS,0.9430982531531454,128,IRN,2011,1.3763440860215055,3
8,WST,0.5175491695067657,11,IRN,2004,1.375,3
96,ITA,1.378404875209022,132,IRN,2013,1.375,3
16,AGO,0.5,22,IRN,2009,1.375,3
8,GHA,0.5175491695067657,11,IRN,2010,1.375,4
48,PGS,0.7329625110148481,66,IRN,2007,1.375,2
8,CZE,0.5175491695067657,11,IRN,2003,1.375,2
8,HND,0.7440238091428449,11,IRN,2000,1.375,3
8,YEM,0.5175491695067657,11,IRN,2003,1.375,3
64,OMN,1.485378472426878,88,IRN,2012,1.375,3
8,CHL,0.5175491695067657,11,IRN,2012,1.375,3
16,VNM,1.02469507659596,22,IRN,2011,1.375,4
740,ITA,2.107179608574096,1017,IRN,2011,1.3743243243243244,1
262,ZWE,2.627108539361796,360,IRN,2011,1.3740458015267176,1
717,LBN,1.3463311709098755,985,IRN,2008,1.3737796373779638,4
99,WST,1.1916876952359228,136,IRN,2014,1.3737373737373737,1
586,RUS,1.252112942464794,805,IRN,2007,1.3737201365187712,4
5379,AFG,1.7390094162234113,7385,IRN,2013,1.3729317717047778,1
6605,PAK,1.2773217687614644,9061,IRN,2011,1.3718395155185465,1
234,LKA,1.6055882108455475,321,IRN,2014,1.3717948717948718,1
218,IND,1.1736423075250686,299,IRN,2013,1.371559633027523,2
35,VEN,1.190296905267369,48,IRN,2014,1.3714285714285714,3
313,EUR,0.8066422662616118,429,IRN,2006,1.3706070287539935,4
365,SDN,0.48343008958159667,500,IRN,2003,1.36986301369863,1
276,PSE,1.1728819948797253,378,IRN,2008,1.3695652173913044,2
959,TUR,1.3727615606310095,1313,IRN,2014,1.3691345151199166,4
607,KOR,2.287625531379993,831,IRN,2010,1.3690280065897857,1
342,UZB,0.8657357445430643,468,IRN,2011,1.368421052631579,1
38,CHL,0.48885152952935135,52,IRN,2012,1.368421052631579,1
207,QAT,1.510636428533056,283,IRN,2012,1.3671497584541064,2
109,AUT,0.949274093605756,149,IRN,2009,1.3669724770642202,4
90,KEN,0.8539399763133633,123,IRN,2014,1.3666666666666667,4
671,SDN,1.0263776475898714,917,IRN,2014,1.3666169895678093,1
71,VAT,0.48519323454588126,97,IRN,2008,1.3661971830985915,1
52,KEN,0.8638456233234867,71,IRN,2014,1.3653846153846154,3
22,BLR,0.4923659639173309,30,IRN,2006,1.3636363636363635,2
11,BLR,0.8090398349558905,15,IRN,2006,1.3636363636363635,3
44,UKR,0.48660709956247944,60,IRN,2002,1.3636363636363635,2
11,AFR,0.504524979109513,15,IRN,2001,1.3636363636363635,3
22,SAS,0.789542033951723,30,IRN,2009,1.3636363636363635,1
11,PAN,0.8090398349558906,15,IRN,2000,1.3636363636363635,1
11,KEN,0.5045249791095131,15,IRN,2001,1.3636363636363635,2
58,GRC,0.6932829568929336,79,IRN,2009,1.3620689655172413,2
155,AUS,0.8818801562404466,211,IRN,2013,1.3612903225806452,4
407,GBR,1.7962101824325765,554,IRN,2014,1.3611793611793612,2
36,MLI,0.48713610757321946,49,IRN,2007,1.3611111111111112,1
108,QAT,0.9217854812917423,147,IRN,2011,1.3611111111111112,4
25,KOR,0.4898979485566357,34,IRN,2000,1.36,2
39,SDN,1.6300981482749581,53,IRN,2014,1.358974358974359,2
2419,GBR,1.169388129001153,3287,IRN,2007,1.3588259611409674,4
95,VEN,1.4940718991620254,129,IRN,2012,1.3578947368421053,2
14,SEN,0.7449463436684919,19,IRN,2009,1.3571428571428572,3
14,ZWE,0.7449463436684919,19,IRN,2011,1.3571428571428572,4
42,COM,0.7265497673662353,57,IRN,2013,1.3571428571428572,1
14,BEL,0.9287827316640651,19,IRN,2008,1.3571428571428572,3
3814,LBN,2.1231368327001516,5170,IRN,2011,1.3555322496067121,1
290,FSM,3.0157701085018487,393,IRN,2010,1.3551724137931034,1
155,NGA,0.4800153607373192,210,IRN,2004,1.3548387096774193,1
347,GRC,1.3487315560609794,470,IRN,2012,1.3544668587896254,1
1179,ITA,1.0559522655315543,1596,IRN,2007,1.3536895674300256,1
99,AUT,0.9616432716452805,134,IRN,2013,1.3535353535353536,3
17,CUB,0.492592183071889,23,IRN,2013,1.3529411764705883,4
17,TJK,0.492592183071889,23,IRN,2000,1.3529411764705883,2
85,PGS,1.4856927384776657,115,IRN,2010,1.3529411764705883,2
17,MCO,0.9963167462326071,23,IRN,2013,1.3529411764705883,1
17,BOL,0.49259218307188907,23,IRN,2007,1.3529411764705883,3
34,QAT,0.6911717297975238,46,IRN,2008,1.3529411764705883,4
17,BGD,0.492592183071889,23,IRN,2012,1.3529411764705883,4
17,AFR,0.492592183071889,23,IRN,2006,1.3529411764705883,2
17,ERI,0.9963167462326072,23,IRN,2009,1.3529411764705883,4
633,LBN,1.0661945657715146,856,IRN,2009,1.3522906793048972,3
168,MYS,1.1588755697899835,227,IRN,2011,1.3511904761904763,4
94,LBY,0.9583526054183067,127,IRN,2013,1.351063829787234,3
57,MAR,1.356087176798636,77,IRN,2011,1.3508771929824561,1
80,SDN,0.8128711421073368,108,IRN,2009,1.35,4
1433,PAK,1.0752227336642148,1933,IRN,2014,1.3489183531053734,4
717,BHR,0.7079272219040197,967,IRN,2008,1.3486750348675034,1
23,BLR,0.8846517369293827,31,IRN,2011,1.3478260869565217,4
141,BOL,1.5398785462442761,190,IRN,2014,1.3475177304964538,1
259,VEN,1.0356548105109031,349,IRN,2009,1.3474903474903475,3
216,YEM,1.5325284372084957,291,IRN,2009,1.3472222222222223,2
26,DZA,0.6287961636211018,35,IRN,2000,1.3461538461538463,4
194,AUS,0.938140661211849,261,IRN,2014,1.3453608247422681,2
2447,ISR,1.2007925558169,3291,IRN,2008,1.3449121373109931,4
415,ARM,0.4808539636013804,558,IRN,2003,1.344578313253012,1
61,QAT,0.8541125199417883,82,IRN,2007,1.3442622950819672,4
61,VEN,1.5479582886460403,82,IRN,2009,1.3442622950819672,4
710,CUB,1.251316079457859,954,IRN,2011,1.343661971830986,1
399,SAU,1.188259040407006,536,IRN,2008,1.3433583959899749,3
178,THA,1.2398640020600618,239,IRN,2009,1.3426966292134832,1
556,PAK,1.0764237941384727,746,IRN,2008,1.341726618705036,2
10476,RUS,1.0692614492782146,14055,IRN,2007,1.3416380297823596,1
1073,PAK,1.161877943955836,1439,IRN,2014,1.3410997204100652,3
132,PRT,0.4758206322924615,177,IRN,2003,1.3409090909090908,1
678,AFR,1.2852397256555823,909,IRN,2010,1.3407079646017699,1
197,SWE,0.9097353224908139,264,IRN,2011,1.3401015228426396,1
156,KOR,0.7405037071353688,209,IRN,2011,1.3397435897435896,4
53,GHA,0.4781131273604885,71,IRN,2014,1.3396226415094339,2
5308,SYR,1.3336136109199643,7105,IRN,2009,1.3385455915599096,1
65,IND,1.1762881645897174,87,IRN,2010,1.3384615384615384,4
1452,FRA,0.8789467466744957,1943,IRN,2007,1.3381542699724518,3
71,ITA,1.0548346108931146,95,IRN,2009,1.3380281690140845,2
5876,IRQ,1.0482904422970951,7860,IRN,2007,1.337644656228727,4
157,PGS,1.4121911512918615,210,IRN,2013,1.3375796178343948,2
403,ECU,1.3768738641274012,539,IRN,2011,1.337468982630273,1
608,CAN,1.0799047598271838,813,IRN,2009,1.337171052631579,3
1075,PAK,1.1376814135530648,1437,IRN,2014,1.3367441860465117,2
113,GMB,0.6493213417130578,151,IRN,2010,1.336283185840708,1
420,SEN,1.584278583264226,561,IRN,2010,1.3357142857142856,1
6,IRL,0.5163977794943222,8,IRN,2006,1.3333333333333333,2
3,ZWE,0.5773502691896258,4,IRN,2007,1.3333333333333333,4
60,MAR,0.9684281632339246,80,IRN,2012,1.3333333333333333,1
3,MRT,0.5773502691896258,4,IRN,2005,1.3333333333333333,2
12,GEO,0.4923659639173309,16,IRN,1996,1.3333333333333333,1
9,BRA,0.7071067811865476,12,IRN,2006,1.3333333333333333,3
6,SGP,0.5163977794943222,8,IRN,2006,1.3333333333333333,2
27,KWT,0.5547001962252291,36,IRN,2006,1.3333333333333333,4
3,KEN,0.5773502691896258,4,IRN,2002,1.3333333333333333,4
6,ZAF,0.5163977794943223,8,IRN,2006,1.3333333333333333,2
9,GRC,0.5,12,IRN,1996,1.3333333333333333,2
18,SOM,0.9701425001453319,24,IRN,2014,1.3333333333333333,3
6,UKR,0.5163977794943222,8,IRN,1998,1.3333333333333333,4
18,MYS,0.485071250072666,24,IRN,2002,1.3333333333333333,2
3,GHA,0.5773502691896258,4,IRN,2000,1.3333333333333333,2
6,CYP,0.5163977794943222,8,IRN,2002,1.3333333333333333,4
24,PRK,0.701964118163034,32,IRN,1999,1.3333333333333333,2
9,VEN,0.5,12,IRN,2004,1.3333333333333333,3
15,OMN,0.4879500364742666,20,IRN,1998,1.3333333333333333,4
3,AUS,0.5773502691896258,4,IRN,2004,1.3333333333333333,2
6,NPL,0.5163977794943222,8,IRN,2003,1.3333333333333333,1
3,CHL,0.5773502691896258,4,IRN,2008,1.3333333333333333,1
9,SWE,0.5,12,IRN,2006,1.3333333333333333,3
6,HUN,0.5163977794943222,8,IRN,2001,1.3333333333333333,2
6,IDN,0.5163977794943222,8,IRN,2003,1.3333333333333333,4
12,IDN,0.6513389472789295,16,IRN,2003,1.3333333333333333,3
3,NLD,0.5773502691896258,4,IRN,2001,1.3333333333333333,4
3,BDI,0.5773502691896258,4,IRN,2012,1.3333333333333333,3
3,BGR,0.5773502691896258,4,IRN,2002,1.3333333333333333,3
12,OMN,0.4923659639173309,16,IRN,1999,1.3333333333333333,3
3,MMR,0.5773502691896258,4,IRN,2007,1.3333333333333333,2
3,PRK,0.5773502691896258,4,IRN,1997,1.3333333333333333,4
93,THA,0.47395957755848794,124,IRN,2002,1.3333333333333333,1
3,CRI,0.5773502691896258,4,IRN,2010,1.3333333333333333,1
9,POL,0.5,12,IRN,2011,1.3333333333333333,4
3,NRU,0.5773502691896258,4,IRN,2013,1.3333333333333333,4
3,CAS,0.5773502691896258,4,IRN,2002,1.3333333333333333,1
3,CUB,0.5773502691896258,4,IRN,2004,1.3333333333333333,4
3,NOR,0.5773502691896258,4,IRN,2002,1.3333333333333333,4
3,GEO,0.5773502691896258,4,IRN,2003,1.3333333333333333,2
204,SWE,1.0903367160429827,272,IRN,2013,1.3333333333333333,1
3,BHR,0.5773502691896258,4,IRN,2002,1.3333333333333333,2
33,SDN,0.8539125638299665,44,IRN,2010,1.3333333333333333,3
69,AUS,0.474858079933817,92,IRN,2003,1.3333333333333333,3
6,CUB,0.5163977794943222,8,IRN,2001,1.3333333333333333,4
8201,TUR,1.3336736620829055,10931,IRN,2009,1.3328862333861724,1
449,SWE,1.2567270466849798,598,IRN,2014,1.3318485523385302,1
599,TUR,1.5531556603721812,797,IRN,2009,1.330550918196995,3
233,FIN,1.0329770503272984,310,IRN,2014,1.3304721030042919,1
158,UKR,0.47138551675882173,210,IRN,2000,1.3291139240506329,1
76,ESP,0.7552157818749436,101,IRN,2007,1.3289473684210527,3
149,AFR,1.029582393826492,198,IRN,2013,1.3288590604026846,2
