ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
145,CZE,3,0.47018379059136634,187,IRQ,2003,1.289655172413793,2
578,BHR,8,0.8680234474267753,745,IRQ,2008,1.2889273356401385,1
129,CHN,6,0.7825618830323862,166,IRQ,2010,1.2868217054263567,2
12282,USA,19,1.0010184276247167,15804,IRQ,2008,1.2867611138251098,3
150,CZE,3,0.4682778196018856,193,IRQ,2003,1.2866666666666666,3
12777,TUR,13,0.8725604557863954,16436,IRQ,2007,1.2863739531971512,1
276,IRL,28,2.064758564938962,355,IRQ,2013,1.286231884057971,1
7,NLD,2,0.4879500364742666,9,IRQ,1997,1.2857142857142858,2
7,SRB,3,0.7559289460184544,9,IRQ,2014,1.2857142857142858,3
7,CAN,2,0.4879500364742666,9,IRQ,1997,1.2857142857142858,2
7,PNG,2,0.4879500364742666,9,IRQ,2014,1.2857142857142858,1
7,LTU,2,0.4879500364742666,9,IRQ,2010,1.2857142857142858,1
7,PGS,2,0.4879500364742666,9,IRQ,2009,1.2857142857142858,2
14,NZL,4,0.825420305855557,18,IRQ,2012,1.2857142857142858,2
7,SDN,2,0.4879500364742666,9,IRQ,1997,1.2857142857142858,4
7,EUR,2,0.4879500364742666,9,IRQ,1994,1.2857142857142858,3
35,MKD,3,0.5724780279075999,45,IRQ,2006,1.2857142857142858,1
14,BGD,2,0.4688072309384954,18,IRQ,2006,1.2857142857142858,2
7,TJK,2,0.48795003647426666,9,IRQ,2000,1.2857142857142858,1
21,IDN,3,0.560611910581388,27,IRQ,2000,1.2857142857142858,3
7,MDV,2,0.48795003647426666,9,IRQ,2003,1.2857142857142858,2
42,BEL,4,0.6357524554958396,54,IRQ,2007,1.2857142857142858,3
35,AUT,3,0.5724780279076,45,IRQ,2014,1.2857142857142858,2
14,MNG,2,0.4688072309384954,18,IRQ,2009,1.2857142857142858,2
21,PGS,3,0.560611910581388,27,IRQ,2014,1.2857142857142858,3
63,SDN,3,0.48952153824477423,81,IRQ,2003,1.2857142857142858,3
7,ROM,2,0.4879500364742666,9,IRQ,2004,1.2857142857142858,1
7,MDV,3,0.7559289460184545,9,IRQ,2003,1.2857142857142858,1
28,ZMB,2,0.4600437062282361,36,IRQ,2003,1.2857142857142858,1
14,NOR,2,0.4688072309384954,18,IRQ,1999,1.2857142857142858,1
7,HTI,2,0.4879500364742666,9,IRQ,2004,1.2857142857142858,3
49,AZE,3,0.6770032003863301,63,IRQ,2006,1.2857142857142858,1
7,MEA,2,0.4879500364742666,9,IRQ,1994,1.2857142857142858,2
7,CHL,2,0.4879500364742666,9,IRQ,2002,1.2857142857142858,2
7,SLE,2,0.48795003647426666,9,IRQ,2013,1.2857142857142858,1
7,PRK,2,0.48795003647426666,9,IRQ,1996,1.2857142857142858,4
21,VAT,3,0.6436503043467892,27,IRQ,1999,1.2857142857142858,3
21,IRL,2,0.46291004988627577,27,IRQ,1999,1.2857142857142858,1
7,DJI,2,0.48795003647426666,9,IRQ,2010,1.2857142857142858,1
7,CAN,2,0.4879500364742666,9,IRQ,2001,1.2857142857142858,3
21,PER,3,0.6436503043467892,27,IRQ,1998,1.2857142857142858,1
7,BRA,2,0.4879500364742666,9,IRQ,2011,1.2857142857142858,4
162,PAK,6,0.9018210410568075,208,IRQ,2007,1.2839506172839505,3
60,CYP,4,0.6402241838994506,77,IRQ,2013,1.2833333333333334,1
696,AFG,10,0.9545347599511582,893,IRQ,2008,1.2830459770114941,3
1813,POL,4,0.49156424283417344,2326,IRQ,2003,1.2829564258135686,1
16596,USA,16,0.9062996981660079,21291,IRQ,2007,1.2828994938539406,2
99,VNM,4,0.6067713828359523,127,IRQ,2013,1.2828282828282829,4
216,LBY,22,2.0366104400228315,277,IRQ,2010,1.2824074074074074,1
255,KWT,3,0.6072741089870699,327,IRQ,1999,1.2823529411764707,2
39,SOM,2,0.455880752454893,50,IRQ,2012,1.2820512820512822,4
32,ZAF,2,0.4568034093991743,41,IRQ,2007,1.28125,1
736,AUS,14,0.9219775035253316,943,IRQ,2007,1.28125,2
984,PSE,8,0.8466229761453388,1260,IRQ,2008,1.2804878048780488,1
82,PSE,13,1.5968672281357295,105,IRQ,2012,1.2804878048780488,3
2277,AUS,13,1.0271440593735792,2915,IRQ,2007,1.2801932367149758,1
25,ZAF,3,0.6137317546507323,32,IRQ,2003,1.28,4
15883,USA,15,0.9009148458331518,20327,IRQ,2007,1.2797960083107724,3
397,KOR,6,0.7452962523917749,508,IRQ,2011,1.279596977329975,1
2064,GBR,18,1.05443163535695,2641,IRQ,2008,1.2795542635658914,4
104,ITA,3,0.5478418517676158,133,IRQ,2007,1.2788461538461537,3
140,ESP,6,0.7400938803258585,179,IRQ,2009,1.2785714285714285,2
79,PGS,3,0.5977888500551373,101,IRQ,2000,1.2784810126582278,1
18,ZWE,3,0.6691131580686885,23,IRQ,2010,1.2777777777777777,1
36,MKD,6,1.161553420728616,46,IRQ,2007,1.2777777777777777,2
216,JPN,9,1.1357475426432386,276,IRQ,2013,1.2777777777777777,1
36,MDA,2,0.4542567625794979,46,IRQ,2003,1.2777777777777777,2
18,COL,2,0.46088859896247675,23,IRQ,2014,1.2777777777777777,1
54,BEL,4,0.711540095972181,69,IRQ,2012,1.2777777777777777,1
137,SOM,5,0.734946246606825,175,IRQ,2014,1.2773722627737227,1
83,RUS,4,0.5908500080402601,106,IRQ,2010,1.2771084337349397,4
141,WST,5,0.7847327386598701,180,IRQ,2008,1.2765957446808511,1
76,AUT,5,0.7762934876368399,97,IRQ,2006,1.2763157894736843,4
163,RUS,7,0.8186736002110342,208,IRQ,2007,1.2760736196319018,3
203,BHR,5,0.7660872818779227,259,IRQ,2007,1.2758620689655173,1
29,SEA,3,0.7018624063435964,37,IRQ,2005,1.2758620689655173,2
127,LBY,8,0.9894456148126163,162,IRQ,2009,1.2755905511811023,1
287,MYS,7,0.8430181281194973,366,IRQ,2013,1.2752613240418118,1
80,BEL,10,1.4405958682768052,102,IRQ,2010,1.275,1
51,UGA,3,0.5684516293423397,65,IRQ,2003,1.2745098039215685,3
219,PGS,6,0.7885698465676148,279,IRQ,2014,1.273972602739726,1
230,AZE,4,0.7047669200661433,293,IRQ,2013,1.2739130434782608,1
95,SWE,4,0.6754368997908717,121,IRQ,2008,1.2736842105263158,2
95,IDN,7,0.9832869893736236,121,IRQ,2009,1.2736842105263158,4
128,PAK,6,0.9615836982090625,163,IRQ,2014,1.2734375,2
139,FRA,7,0.9464330855610912,177,IRQ,2006,1.2733812949640289,2
66,RUS,4,0.5696275313531856,84,IRQ,2005,1.2727272727272727,4
11,OMN,2,0.4670993664969138,14,IRQ,2006,1.2727272727272727,1
44,MAR,2,0.45051063346696674,56,IRQ,2014,1.2727272727272727,4
66,PHL,8,1.11693887368667,84,IRQ,2014,1.2727272727272727,2
44,NZL,6,1.0645150957155762,56,IRQ,2014,1.2727272727272727,4
44,CHE,4,0.8173592294313285,56,IRQ,2007,1.2727272727272727,4
33,UKR,3,0.6261353324525414,42,IRQ,2009,1.2727272727272727,2
110,PRK,6,0.8340141783615492,140,IRQ,2006,1.2727272727272727,1
11,TMP,2,0.4670993664969138,14,IRQ,2012,1.2727272727272727,1
11,POL,3,0.6466697906828632,14,IRQ,1998,1.2727272727272727,4
44,BEL,3,0.5440432764778562,56,IRQ,2004,1.2727272727272727,3
11,SEA,2,0.4670993664969138,14,IRQ,2003,1.2727272727272727,4
761,JPN,7,0.7527963867403603,968,IRQ,2006,1.2720105124835743,2
103,SEA,3,0.6134789057415376,131,IRQ,2005,1.2718446601941749,3
861,AFG,19,1.2751671943202376,1095,IRQ,2014,1.2717770034843205,2
1878,EGY,18,1.2094243661839683,2388,IRQ,2009,1.2715654952076678,1
258,ISR,5,0.6974320656092731,328,IRQ,2006,1.2713178294573644,4
48,ALB,4,0.7919698934029863,61,IRQ,2006,1.2708333333333333,1
96,EUR,4,0.656612786105474,122,IRQ,2006,1.2708333333333333,3
3651,TUR,37,1.6471342101612458,4639,IRQ,2010,1.270610791563955,1
1512,KWT,5,0.6057109730871746,1921,IRQ,2003,1.2705026455026456,4
37,AFG,2,0.4502251688907481,47,IRQ,2000,1.2702702702702702,1
1157,AFG,10,0.8939750121037237,1469,IRQ,2008,1.2696629213483146,4
512,AUS,6,0.8402831126432008,650,IRQ,2008,1.26953125,2
454,ITA,8,0.9003505069627947,576,IRQ,2008,1.2687224669603525,1
56,CAN,3,0.5556673769137735,71,IRQ,2006,1.2678571428571428,3
71,QAT,7,0.8776225429920355,90,IRQ,2010,1.267605633802817,4
9118,GBR,17,0.9789147516168357,11557,IRQ,2007,1.2674928712436937,1
101,CAN,3,0.5637568466796814,128,IRQ,1998,1.2673267326732673,1
131,FRA,4,0.7423914319063354,166,IRQ,2008,1.2671755725190839,2
251,FRA,7,0.9145830478389714,318,IRQ,2009,1.2669322709163346,4
311,ISR,10,1.0668749580540395,394,IRQ,2014,1.2668810289389068,2
15,PGS,3,0.5936168397046636,19,IRQ,2010,1.2666666666666666,4
45,ARE,3,0.6179143806533247,57,IRQ,2007,1.2666666666666666,2
15,NGA,2,0.45773770821706344,19,IRQ,2001,1.2666666666666666,1
15,AZE,2,0.45773770821706344,19,IRQ,2004,1.2666666666666666,4
15,BMU,4,0.7988086367179802,19,IRQ,2011,1.2666666666666666,4
15,NOR,2,0.45773770821706344,19,IRQ,1997,1.2666666666666666,1
15,LVA,4,0.7988086367179803,19,IRQ,2006,1.2666666666666666,4
15,ARE,2,0.45773770821706344,19,IRQ,1997,1.2666666666666666,3
724,SYR,7,0.7707939046151987,917,IRQ,2008,1.2665745856353592,2
304,SAU,8,0.7388729334210496,385,IRQ,2006,1.2664473684210527,4
169,FRA,3,0.5722644632931126,214,IRQ,1999,1.2662721893491125,2
218,PAK,11,1.2637607677333476,276,IRQ,2014,1.2660550458715596,4
49,PSE,5,0.9077332162242023,62,IRQ,2011,1.2653061224489797,3
49,DNK,3,0.4905570899532503,62,IRQ,2008,1.2653061224489797,3
83,SWE,11,1.2305495237791577,105,IRQ,2014,1.2650602409638554,2
185,EGY,9,0.9441513949781823,234,IRQ,2007,1.2648648648648648,4
34,KEN,5,0.7511132557708273,43,IRQ,2013,1.2647058823529411,4
333,LBY,7,0.865581399332098,421,IRQ,2013,1.2642642642642643,1
53,ESP,3,0.5599087630425025,67,IRQ,2005,1.2641509433962264,3
72,RUS,7,0.9493223017241618,91,IRQ,2011,1.2638888888888888,4
19,IRL,2,0.4524139283588641,24,IRQ,2009,1.263157894736842,3
19,ZAF,3,0.5619514869490163,24,IRQ,2014,1.263157894736842,4
19,NGA,4,0.7334928056269079,24,IRQ,2013,1.263157894736842,2
19,IDN,2,0.4524139283588641,24,IRQ,2006,1.263157894736842,3
99,NGA,8,0.8873930931397966,125,IRQ,2014,1.2626262626262625,4
160,CHN,7,0.7889767276222788,202,IRQ,2011,1.2625,2
103,PAK,13,1.3058027735093758,130,IRQ,2014,1.2621359223300972,3
206,SDN,2,0.4408675493491725,260,IRQ,2001,1.2621359223300972,1
588,PAK,13,1.1285867801751641,742,IRQ,2008,1.2619047619047619,1
42,NLD,12,1.697336849583011,53,IRQ,2012,1.2619047619047619,4
130,ESP,7,0.8940270893511778,164,IRQ,2008,1.2615384615384615,2
134,ITA,3,0.59986344909327,169,IRQ,2006,1.2611940298507462,3
157,AUT,4,0.6518857931995984,198,IRQ,1999,1.2611464968152866,1
46,AFR,3,0.5748345697752489,58,IRQ,2014,1.2608695652173914,2
23,CHE,3,0.619192384874173,29,IRQ,2004,1.2608695652173914,3
23,GRC,5,0.8643121965600912,29,IRQ,2011,1.2608695652173914,4
146,EGY,18,1.4577015186672473,184,IRQ,2010,1.2602739726027397,4
342,ISR,7,0.7421913762389649,431,IRQ,2008,1.260233918128655,4
50,PRK,8,1.0263865683820603,63,IRQ,2012,1.26,1
27,MDV,7,1.163304067420188,34,IRQ,2013,1.2592592592592593,4
54,NOR,3,0.6496787358520432,68,IRQ,2013,1.2592592592592593,1
27,AFR,3,0.5943705521611524,34,IRQ,2002,1.2592592592592593,2
54,MEX,4,0.8052934584099958,68,IRQ,2009,1.2592592592592593,1
201,SAU,8,0.9709460944913267,253,IRQ,2009,1.2587064676616915,3
352,LBN,4,0.573573870776019,443,IRQ,2004,1.2585227272727273,2
147,ITA,15,1.663831340957591,185,IRQ,2012,1.2585034013605443,1
306,RUS,4,0.5800072785394026,385,IRQ,1999,1.2581699346405228,2
31,SDN,3,0.5754848353335861,39,IRQ,2003,1.2580645161290323,2
31,LBY,2,0.44480272297456924,39,IRQ,1999,1.2580645161290323,3
93,SYR,3,0.5497672591839998,117,IRQ,1999,1.2580645161290323,4
163,ARM,3,0.45255048221526434,205,IRQ,2001,1.2576687116564418,1
734,JOR,11,0.9548710386744569,923,IRQ,2007,1.2574931880108993,2
35,ARE,4,0.7005400077947072,44,IRQ,2012,1.2571428571428571,3
35,MAR,3,0.6108266887567037,44,IRQ,2005,1.2571428571428571,4
175,FRA,4,0.7006916592293851,220,IRQ,2007,1.2571428571428571,2
35,MYS,3,0.560611910581388,44,IRQ,2006,1.2571428571428571,3
319,JOR,19,1.3352050111048053,401,IRQ,2009,1.2570532915360502,2
187,SEA,3,0.5851162203505795,235,IRQ,2004,1.2566844919786095,4
4820,IRN,14,0.777022366749219,6057,IRQ,2007,1.2566390041493776,3
113,MYS,4,0.60913816550732,142,IRQ,2003,1.2566371681415929,2
39,CHN,3,0.5946227781653596,49,IRQ,1999,1.2564102564102564,4
309,KWT,14,1.174405885992755,388,IRQ,2014,1.255663430420712,4
47,MYS,5,0.7931249450990622,59,IRQ,2006,1.2553191489361701,4
47,IDN,4,0.6067764113089756,59,IRQ,2006,1.2553191489361701,2
47,PRT,3,0.6067764113089755,59,IRQ,2007,1.2553191489361701,1
47,QAT,5,0.7362680604231451,59,IRQ,2009,1.2553191489361701,2
47,LUX,5,0.8714826224010929,59,IRQ,2014,1.2553191489361701,1
2856,IRN,10,0.8252646707115847,3584,IRQ,2008,1.2549019607843137,4
165,HUN,4,0.48958102364569744,207,IRQ,2003,1.2545454545454546,2
122,TKM,5,0.7879408818055013,153,IRQ,2009,1.2540983606557377,4
63,POL,2,0.4387759354802626,79,IRQ,2001,1.253968253968254,4
67,SLV,3,0.47172422548752424,84,IRQ,2005,1.2537313432835822,2
71,PRK,6,0.7505866250408015,89,IRQ,2007,1.2535211267605635,1
111,SWE,6,0.7442930565121201,139,IRQ,2013,1.2522522522522523,1
516,POL,3,0.4811960463070753,646,IRQ,2003,1.251937984496124,2
163,ESP,10,1.0204305450696862,204,IRQ,2007,1.2515337423312884,2
525,ISR,11,0.9931169881920007,657,IRQ,2010,1.2514285714285713,1
1981,GBR,11,0.9387313280725458,2479,IRQ,2007,1.2513881877839474,3
685,JOR,6,0.6565144525162747,857,IRQ,2006,1.251094890510949,4
8,MUS,2,0.4629100498862757,10,IRQ,2003,1.25,1
4,PRK,2,0.5,5,IRQ,1999,1.25,2
4,FSM,2,0.5,5,IRQ,2009,1.25,3
4,FSM,2,0.5,5,IRQ,2014,1.25,4
4,SEA,2,0.5,5,IRQ,2013,1.25,3
24,LVA,2,0.44232586846469146,30,IRQ,2007,1.25,2
4,KEN,2,0.5,5,IRQ,2001,1.25,2
16,MCO,2,0.447213595499958,20,IRQ,2003,1.25,1
36,PHL,5,0.9373214115613856,45,IRQ,2007,1.25,2
4,NMR,2,0.5,5,IRQ,2011,1.25,2
8,CAN,2,0.4629100498862757,10,IRQ,2001,1.25,2
8,SDN,2,0.46291004988627565,10,IRQ,2013,1.25,2
16,CUB,2,0.4472135954999579,20,IRQ,2004,1.25,4
60,WST,4,0.7277781371744775,75,IRQ,2008,1.25,2
8,POL,2,0.4629100498862757,10,IRQ,2000,1.25,4
12,NPL,2,0.45226701686664544,15,IRQ,2003,1.25,2
4,NAM,2,0.5,5,IRQ,2012,1.25,1
8,VAT,3,0.7071067811865476,10,IRQ,2005,1.25,4
28,GIN,3,0.5853140973807076,35,IRQ,2003,1.25,3
20,KOR,6,1.1180339887498947,25,IRQ,2008,1.25,3
4,NGA,2,0.5,5,IRQ,1997,1.25,3
12,CUB,2,0.45226701686664544,15,IRQ,1993,1.25,1
8,KAZ,2,0.4629100498862757,10,IRQ,2011,1.25,4
16,TUN,2,0.44721359549995787,20,IRQ,2001,1.25,4
16,UKR,2,0.4472135954999579,20,IRQ,2001,1.25,2
4,KHM,2,0.5,5,IRQ,2006,1.25,3
16,ZAF,3,0.5773502691896257,20,IRQ,2013,1.25,1
8,CUB,2,0.4629100498862757,10,IRQ,2005,1.25,4
8,BGD,2,0.4629100498862757,10,IRQ,2007,1.25,4
4,BEL,2,0.5,5,IRQ,2001,1.25,2
4,FJI,2,0.5,5,IRQ,2003,1.25,3
8,UGA,2,0.4629100498862757,10,IRQ,2003,1.25,4
4,BDI,2,0.5,5,IRQ,2002,1.25,3
8,OMN,3,0.7071067811865476,10,IRQ,2005,1.25,4
4,ZAF,2,0.5,5,IRQ,2007,1.25,2
4,SLE,2,0.5,5,IRQ,2013,1.25,3
8,PRK,2,0.4629100498862757,10,IRQ,2011,1.25,3
4,ARM,2,0.5,5,IRQ,1999,1.25,3
12,ZAF,2,0.4522670168666454,15,IRQ,2009,1.25,3
12,SDN,2,0.45226701686664544,15,IRQ,2014,1.25,3
12,HRV,2,0.45226701686664544,15,IRQ,2013,1.25,1
24,WST,3,0.6079187588743289,30,IRQ,2007,1.25,3
4,SVK,2,0.5,5,IRQ,2000,1.25,2
4,SSD,2,0.5,5,IRQ,2013,1.25,4
72,NZL,4,0.5992953608843179,90,IRQ,2009,1.25,1
4,NIC,2,0.5,5,IRQ,2012,1.25,1
4,ERI,2,0.5,5,IRQ,2007,1.25,1
4,ZAF,2,0.5,5,IRQ,2009,1.25,2
8,BHR,2,0.4629100498862757,10,IRQ,2007,1.25,3
28,BGR,4,0.7515416254704823,35,IRQ,2010,1.25,1
24,NLD,3,0.6756639246921762,30,IRQ,2014,1.25,3
4,MDV,2,0.5,5,IRQ,2010,1.25,2
12,ASA,2,0.45226701686664533,15,IRQ,2009,1.25,1
4,DNK,2,0.5,5,IRQ,1999,1.25,4
20,CAN,2,0.44426165831931935,25,IRQ,1994,1.25,1
8,MAR,3,0.7071067811865476,10,IRQ,1999,1.25,4
4,SGP,2,0.5,5,IRQ,2006,1.25,4
12,SVK,2,0.45226701686664544,15,IRQ,2010,1.25,1
100,SEA,4,0.5924610544247622,125,IRQ,2006,1.25,3
4,MRT,2,0.5,5,IRQ,1999,1.25,2
4,DZA,2,0.5,5,IRQ,2006,1.25,2
56,DEU,6,0.9770084209183943,70,IRQ,2011,1.25,3
4,VAT,2,0.5,5,IRQ,2002,1.25,2
52,DZA,6,0.9876690721483747,65,IRQ,2007,1.25,4
104,UKR,12,1.180340579449485,130,IRQ,2014,1.25,3
4,GTM,2,0.5,5,IRQ,2009,1.25,1
8,LBY,2,0.4629100498862757,10,IRQ,2002,1.25,4
8,THA,2,0.4629100498862757,10,IRQ,2013,1.25,2
24,LKA,2,0.44232586846469146,30,IRQ,1999,1.25,1
120,SAU,4,0.6115141697719954,150,IRQ,2006,1.25,2
4,MAC,2,0.5,5,IRQ,2000,1.25,1
52,CHE,7,1.007326105267277,65,IRQ,2007,1.25,3
986,KWT,5,0.6100884070497918,1232,IRQ,2000,1.2494929006085194,4
181,RUS,5,0.6316299668148389,226,IRQ,2006,1.2486187845303867,3
85,ARM,5,0.8715869810559462,106,IRQ,2014,1.2470588235294118,2
85,SVK,5,0.7544452763918852,106,IRQ,2006,1.2470588235294118,2
247,SEA,4,0.5771221801854889,308,IRQ,2004,1.2469635627530364,1
199,MYS,6,0.8069604816993303,248,IRQ,2008,1.2462311557788945,1
65,NLD,3,0.5009606156790556,81,IRQ,1999,1.2461538461538462,1
318,JPN,8,0.6898724897687641,396,IRQ,2007,1.2452830188679245,2
155,QAT,9,0.9069854126454134,193,IRQ,2014,1.2451612903225806,2
200,AUS,11,1.0958922846235788,249,IRQ,2013,1.245,4
543,RUS,5,0.6201171963154053,676,IRQ,2004,1.2449355432780846,4
94,JPN,3,0.5990345316983069,117,IRQ,2009,1.2446808510638299,2
90,OMN,3,0.5259792603061074,112,IRQ,2013,1.2444444444444445,1
45,MRT,3,0.5703091488416833,56,IRQ,2003,1.2444444444444445,4
41,SEA,3,0.537609886668672,51,IRQ,2006,1.2439024390243902,2
41,MEX,5,0.8882704488183214,51,IRQ,2013,1.2439024390243902,4
37,TUN,3,0.5479966243511909,46,IRQ,2007,1.2432432432432432,4
37,AUT,4,0.7228571937267572,46,IRQ,1999,1.2432432432432432,3
206,CHN,3,0.5403886481715703,256,IRQ,1998,1.2427184466019416,3
99,EUR,4,0.6714423872576917,123,IRQ,2008,1.2424242424242424,2
33,AUT,4,0.6628679652796169,41,IRQ,2006,1.2424242424242424,2
91,NLD,7,0.8477507408910469,113,IRQ,2010,1.2417582417582418,4
29,SSD,3,0.5109635445336237,36,IRQ,2014,1.2413793103448276,1
29,VEN,2,0.4354941703556927,36,IRQ,2012,1.2413793103448276,1
29,MCO,3,0.6355634403421168,36,IRQ,2004,1.2413793103448276,1
29,NZL,2,0.4354941703556928,36,IRQ,2010,1.2413793103448276,2
286,JOR,3,0.5874510710588879,355,IRQ,2005,1.2412587412587412,2
495,SAU,8,0.7398324561287758,614,IRQ,2007,1.2404040404040404,3
129,AFR,4,0.5558663536325752,160,IRQ,2003,1.2403100775193798,2
358,ARE,18,1.7675417594763445,444,IRQ,2010,1.2402234636871508,1
25,TCD,2,0.4358898943540674,31,IRQ,2009,1.24,2
25,PRK,2,0.4358898943540674,31,IRQ,2000,1.24,1
268,ITA,6,0.7050285353229716,332,IRQ,2007,1.2388059701492538,4
1597,EGY,14,0.8962830321638297,1978,IRQ,2008,1.2385723231058234,1
2018,KWT,10,0.7472810865328552,2499,IRQ,2008,1.238354806739346,1
21,ZAF,3,0.6248809410409237,26,IRQ,2005,1.2380952380952381,1
21,SRB,2,0.4364357804719848,26,IRQ,2000,1.2380952380952381,1
21,IND,2,0.4364357804719848,26,IRQ,2009,1.2380952380952381,2
21,MAR,3,0.5389584311207967,26,IRQ,1998,1.2380952380952381,2
21,PGS,2,0.43643578047198484,26,IRQ,1998,1.2380952380952381,3
16651,USA,7,0.5643988134704001,20614,IRQ,2003,1.23800372350009,4
346,EUR,11,1.1274782352582169,428,IRQ,2013,1.2369942196531791,1
190,LTU,2,0.4262678273710427,235,IRQ,2003,1.236842105263158,1
174,VNM,3,0.45196475679631753,215,IRQ,2003,1.235632183908046,1
17,BHR,2,0.43723731609760313,21,IRQ,2010,1.2352941176470589,4
17,TON,3,0.5622957145383871,21,IRQ,2008,1.2352941176470589,2
34,BLR,2,0.43056154520204615,42,IRQ,2003,1.2352941176470589,4
34,KOR,2,0.4305615452020462,42,IRQ,1998,1.2352941176470589,1
85,LTU,2,0.42669992867547174,105,IRQ,2003,1.2352941176470589,2
17,UZB,3,0.562295714538387,21,IRQ,2012,1.2352941176470589,1
17,AFR,2,0.4372373160976031,21,IRQ,2000,1.2352941176470589,1
17,PRK,2,0.4372373160976031,21,IRQ,2001,1.2352941176470589,4
17,VNM,5,0.9701425001453319,21,IRQ,2010,1.2352941176470589,3
17,TJK,4,0.7524469885568255,21,IRQ,2013,1.2352941176470589,1
17,PRK,3,0.6642111641550714,21,IRQ,2000,1.2352941176470589,3
68,AZE,2,0.4273363196758909,84,IRQ,2008,1.2352941176470589,2
4850,GBR,12,0.7260180129926704,5986,IRQ,2006,1.2342268041237114,1
235,CHN,4,0.5152696562910609,290,IRQ,1998,1.2340425531914894,2
3214,JOR,7,0.6945723017019788,3966,IRQ,2006,1.2339763534536403,1
218,JPN,7,0.7024276774994556,269,IRQ,2008,1.2339449541284404,2
325,VNM,13,1.0804487126665265,401,IRQ,2014,1.2338461538461538,1
30,QAT,4,0.6260623155792926,37,IRQ,2011,1.2333333333333334,2
90,SEA,5,0.7197065569312869,111,IRQ,2007,1.2333333333333334,4
1510,LBN,5,0.5616082480651873,1862,IRQ,2004,1.2331125827814569,1
472,ITA,6,0.5798535703211132,582,IRQ,2006,1.2330508474576272,2
580,JOR,12,0.9472964769334516,715,IRQ,2008,1.2327586206896552,4
43,NIC,6,0.8117356273332903,53,IRQ,2014,1.2325581395348837,1
99,AUT,3,0.550107277632037,122,IRQ,2004,1.2323232323232323,1
56,SEA,4,0.6603324625057904,69,IRQ,2008,1.2321428571428572,1
281,CHN,10,0.8700665262154793,346,IRQ,2014,1.2313167259786477,4
13,LBY,2,0.43852900965351455,16,IRQ,2006,1.2307692307692308,4
39,ARE,2,0.42683279491835413,48,IRQ,1997,1.2307692307692308,2
13,EST,2,0.4385290096535146,16,IRQ,2003,1.2307692307692308,3
78,ARM,3,0.4814231317336463,96,IRQ,2000,1.2307692307692308,1
13,GAB,2,0.4385290096535146,16,IRQ,1998,1.2307692307692308,1
26,COL,2,0.4296689244236598,32,IRQ,2004,1.2307692307692308,1
13,UKR,2,0.4385290096535146,16,IRQ,2000,1.2307692307692308,2
13,TKM,2,0.4385290096535146,16,IRQ,1996,1.2307692307692308,1
26,AUT,3,0.5870395085642742,32,IRQ,2008,1.2307692307692308,4
13,IND,4,0.8320502943378437,16,IRQ,2011,1.2307692307692308,4
13,KEN,2,0.43852900965351455,16,IRQ,2013,1.2307692307692308,3
243,ITA,4,0.5716969455441129,299,IRQ,2006,1.2304526748971194,4
521,LBN,4,0.5341435353941545,641,IRQ,2004,1.2303262955854126,4
12759,USA,6,0.5617051751206313,15693,IRQ,2004,1.2299553256524807,4
87,CHE,3,0.4749822377410269,107,IRQ,1999,1.2298850574712643,1
1436,AFG,12,0.9430340039922445,1766,IRQ,2008,1.2298050139275767,2
61,PGS,2,0.42400639236340215,75,IRQ,1999,1.2295081967213115,1
83,IDN,9,1.1616357391030312,102,IRQ,2010,1.2289156626506024,4
315,ISR,5,0.6323116449809588,387,IRQ,2006,1.2285714285714286,3
210,PGS,3,0.5314445936478859,258,IRQ,2003,1.2285714285714286,1
35,DZA,3,0.4902408943099112,43,IRQ,2004,1.2285714285714286,3
35,ETH,4,0.7310634592924234,43,IRQ,2008,1.2285714285714286,1
92,CHN,5,0.8399798646143116,113,IRQ,2007,1.2282608695652173,4
237,POL,10,0.8822549175498378,291,IRQ,2008,1.2278481012658229,1
22,GRD,2,0.42893202722888857,27,IRQ,2009,1.2272727272727273,1
22,QAT,3,0.6119304490372043,27,IRQ,1999,1.2272727272727273,4
22,MEX,3,0.6119304490372042,27,IRQ,2007,1.2272727272727273,3
106,NOR,3,0.5030008779302105,130,IRQ,2004,1.2264150943396226,2
31,TKM,4,0.762000762001143,38,IRQ,2012,1.2258064516129032,4
155,RUS,7,0.8021755086708601,190,IRQ,2013,1.2258064516129032,3
6888,USA,6,0.607531152376732,8443,IRQ,2006,1.2257549361207898,3
102,BEL,3,0.46473377335949156,125,IRQ,1997,1.2254901960784315,1
923,SWE,17,0.9764731129464619,1131,IRQ,2008,1.2253521126760563,1
191,SAU,8,0.9271330221022017,234,IRQ,2012,1.225130890052356,2
236,CHN,4,0.5652996103634784,289,IRQ,2006,1.2245762711864407,1
526,SYR,4,0.5682529904561978,644,IRQ,2005,1.2243346007604563,3
437,PHL,19,1.1867221095757636,535,IRQ,2014,1.2242562929061784,1
58,EUR,3,0.6224767577786272,71,IRQ,2013,1.2241379310344827,4
94,CAN,6,0.8315583934409703,115,IRQ,2013,1.2234042553191489,2
732,IRN,4,0.5291807052025266,895,IRQ,1999,1.2226775956284153,4
27,AUT,3,0.5773502691896258,33,IRQ,1999,1.2222222222222223,4
18,AGO,4,0.7320844981409598,22,IRQ,2014,1.2222222222222223,1
18,BGD,5,0.9428090415820634,22,IRQ,2011,1.2222222222222223,2
