ECount,Target,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
21,SAM,0.3585685828,24,BRA,2010,1.1428571429,1
7,LBN,0.377964473,8,BRA,2014,1.1428571429,4
14,DEU,0.3631365196,16,BRA,2007,1.1428571429,2
7,GNQ,0.377964473,8,BRA,2013,1.1428571429,2
7,CAN,0.377964473,8,BRA,1999,1.1428571429,2
7,HTI,0.377964473,8,BRA,2007,1.1428571429,4
7,MDV,0.377964473,8,BRA,2009,1.1428571429,2
7,BOL,0.377964473,8,BRA,1998,1.1428571429,2
7,SAM,0.377964473,8,BRA,2006,1.1428571429,1
7,JPN,0.377964473,8,BRA,2005,1.1428571429,3
14,JPN,0.3631365196,16,BRA,1999,1.1428571429,2
7,FIN,0.377964473,8,BRA,2011,1.1428571429,3
7,CHL,0.377964473,8,BRA,1995,1.1428571429,4
7,CHN,0.377964473,8,BRA,1999,1.1428571429,2
7,GTM,0.377964473,8,BRA,2011,1.1428571429,4
14,BMU,0.3631365196,16,BRA,2013,1.1428571429,1
14,SWE,0.3631365196,16,BRA,2014,1.1428571429,2
7,GNB,0.377964473,8,BRA,2009,1.1428571429,4
14,CHE,0.3631365196,16,BRA,2008,1.1428571429,3
7,NOR,0.377964473,8,BRA,2012,1.1428571429,3
14,LBN,0.3631365196,16,BRA,1996,1.1428571429,1
7,FJI,0.377964473,8,BRA,2010,1.1428571429,1
35,ARE,0.3550358012,40,BRA,2014,1.1428571429,2
7,AUS,0.377964473,8,BRA,2003,1.1428571429,3
126,AFR,0.3942443042,144,BRA,2000,1.1428571429,1
21,EGY,0.3585685828,24,BRA,2011,1.1428571429,2
14,CUB,0.3631365196,16,BRA,2008,1.1428571429,3
42,COL,0.4173919356,48,BRA,2007,1.1428571429,2
21,URY,0.3585685828,24,BRA,2014,1.1428571429,3
14,ATG,0.3631365196,16,BRA,2013,1.1428571429,1
133,GHA,0.4629100499,152,BRA,2009,1.1428571429,1
28,KOR,0.3563483225,32,BRA,2000,1.1428571429,1
7,PRT,0.377964473,8,BRA,2000,1.1428571429,3
126,NLD,0.3734013543,144,BRA,2012,1.1428571429,1
442,PRY,0.7911362161,505,BRA,2008,1.1425339367,1
64,IRN,0.3503824441,73,BRA,2001,1.140625,1
342,AUS,0.7209946655,390,BRA,2008,1.1403508772,1
57,USA,0.4407216684,65,BRA,2000,1.1403508772,4
107,PAN,0.348814654,122,BRA,2012,1.1401869159,1
200,URY,0.4258010482,228,BRA,2006,1.14,1
100,GUY,0.5321957565,114,BRA,2011,1.14,1
43,COL,0.5155392622,49,BRA,2014,1.1395348837,2
79,COL,0.5246287385,90,BRA,2011,1.1392405063,2
79,CHN,0.4995941228,90,BRA,2008,1.1392405063,2
388,CHN,0.3539534418,442,BRA,1996,1.1391752577,1
36,ITA,0.4244510928,41,BRA,2012,1.1388888889,3
36,ARG,0.3507361872,41,BRA,2006,1.1388888889,4
130,KAZ,0.3467198712,148,BRA,2009,1.1384615385,1
65,FRA,0.3480716107,74,BRA,2003,1.1384615385,2
123,MEX,0.4673820225,140,BRA,2011,1.1382113821,2
29,EUR,0.3509312032,33,BRA,2010,1.1379310345,4
167,ESP,0.3456470737,190,BRA,1999,1.1377245509,1
610,MEX,0.5290149269,694,BRA,2007,1.137704918,1
211,VEN,0.4198311339,240,BRA,1999,1.1374407583,1
242,NGA,0.4297060657,275,BRA,2009,1.1363636364,1
44,SLV,0.4086796147,50,BRA,2007,1.1363636364,1
44,ISR,0.4620937734,50,BRA,2011,1.1363636364,2
22,MMR,0.3512500867,25,BRA,2008,1.1363636364,1
22,MOZ,0.3512500867,25,BRA,2010,1.1363636364,2
66,ETH,0.345804019,75,BRA,2012,1.1363636364,1
22,PRT,0.3512500867,25,BRA,2003,1.1363636364,2
88,PRY,0.3451409235,100,BRA,2000,1.1363636364,4
44,ETH,0.4620937734,50,BRA,2011,1.1363636364,1
287,FRA,0.3432686792,326,BRA,1997,1.1358885017,1
59,NPL,0.3452948325,67,BRA,2013,1.1355932203,1
59,PRY,0.3452948325,67,BRA,2001,1.1355932203,4
155,PER,0.4425049615,176,BRA,2007,1.135483871,1
266,BOL,0.3427294414,302,BRA,2003,1.1353383459,1
37,PSE,0.4808650863,42,BRA,2010,1.1351351351,2
111,SWE,0.3434182842,126,BRA,2010,1.1351351351,1
37,PER,0.3465834966,42,BRA,2000,1.1351351351,3
74,DEU,0.4479580559,84,BRA,1998,1.1351351351,1
74,KAZ,0.4162561226,84,BRA,2013,1.1351351351,1
15,NGA,0.3518657753,17,BRA,2004,1.1333333333,4
15,EUR,0.3518657753,17,BRA,2005,1.1333333333,4
15,AFG,0.3518657753,17,BRA,2013,1.1333333333,4
15,IRQ,0.3518657753,17,BRA,2013,1.1333333333,4
30,NAM,0.3457459036,34,BRA,2012,1.1333333333,1
150,BOL,0.3410734469,170,BRA,2000,1.1333333333,1
15,FIN,0.3518657753,17,BRA,2013,1.1333333333,2
30,SAM,0.3457459036,34,BRA,1999,1.1333333333,1
15,GRC,0.3518657753,17,BRA,2009,1.1333333333,4
15,HTI,0.3518657753,17,BRA,2005,1.1333333333,4
15,KOR,0.3518657753,17,BRA,2008,1.1333333333,2
735,MEX,0.6164561341,833,BRA,2008,1.1333333333,1
30,GTM,0.3457459036,34,BRA,2005,1.1333333333,1
15,TJK,0.3518657753,17,BRA,2009,1.1333333333,1
30,NLD,0.5074162634,34,BRA,2007,1.1333333333,2
30,PRY,0.3457459036,34,BRA,2006,1.1333333333,3
45,AUS,0.4045199175,51,BRA,2009,1.1333333333,4
586,PER,0.3595290068,664,BRA,2012,1.133105802,1
98,VNM,0.3409433578,111,BRA,2004,1.1326530612,1
53,PER,0.3418128058,60,BRA,2002,1.1320754717,1
53,VEN,0.3940780794,60,BRA,2007,1.1320754717,2
494,VEN,0.4039545102,559,BRA,2006,1.1315789474,1
38,CRI,0.3425699875,43,BRA,2000,1.1315789474,1
99,EUR,0.4200695921,112,BRA,2013,1.1313131313,3
107,CHL,0.4361952166,121,BRA,2014,1.1308411215,2
130,CUB,0.4382569693,147,BRA,2006,1.1307692308,1
23,ESP,0.4576965873,26,BRA,2006,1.1304347826,4
23,CHN,0.3443502216,26,BRA,1996,1.1304347826,2
23,MEX,0.4576965873,26,BRA,2000,1.1304347826,3
23,PAK,0.3443502216,26,BRA,2011,1.1304347826,2
936,ARG,0.4006656101,1058,BRA,1998,1.1303418803,1
1123,USA,0.4016662043,1269,BRA,2004,1.1300089047,1
77,BOL,0.338364851,87,BRA,1999,1.1298701299,1
77,DNK,0.408806007,87,BRA,2013,1.1298701299,1
339,EUR,0.5110873822,383,BRA,2007,1.1297935103,1
31,CAN,0.4994620762,35,BRA,2008,1.1290322581,2
62,THA,0.7125081758,70,BRA,2009,1.1290322581,1
31,NMR,0.4275461366,35,BRA,2012,1.1290322581,1
31,PRT,0.3407771005,35,BRA,2014,1.1290322581,4
62,JPN,0.5576258505,70,BRA,2008,1.1290322581,4
295,PER,0.3355627051,333,BRA,2003,1.1288135593,1
101,GBR,0.4396217997,114,BRA,2008,1.1287128713,3
55,BRB,0.3363499861,62,BRA,2013,1.1272727273,1
63,ISR,0.4916090596,71,BRA,2007,1.126984127,1
126,NZL,0.379138539,142,BRA,2013,1.126984127,1
126,GBR,0.3574157687,142,BRA,2007,1.126984127,3
79,GUY,0.4900834206,89,BRA,2010,1.1265822785,1
166,ARG,0.456225446,187,BRA,2008,1.1265060241,2
95,MEX,0.3925396108,107,BRA,2006,1.1263157895,1
95,UZB,0.4434416957,107,BRA,2009,1.1263157895,1
16,KNA,0.3415650255,18,BRA,2006,1.125,1
16,NGA,0.3415650255,18,BRA,2005,1.125,4
8,BOL,0.3535533906,9,BRA,2014,1.125,4
32,ESP,0.4212117696,36,BRA,2000,1.125,3
40,GUY,0.3349320635,45,BRA,2009,1.125,2
16,MNG,0.3415650255,18,BRA,2013,1.125,1
8,MOZ,0.3535533906,9,BRA,2001,1.125,2
64,ITA,0.3333333333,72,BRA,1999,1.125,1
8,BEN,0.3535533906,9,BRA,2010,1.125,1
8,COG,0.3535533906,9,BRA,2011,1.125,2
32,URY,0.3360107525,36,BRA,2008,1.125,3
144,USA,0.4075339447,162,BRA,2004,1.125,3
32,MAR,0.3360107525,36,BRA,2012,1.125,1
8,TCD,0.3535533906,9,BRA,2009,1.125,1
8,IDN,0.3535533906,9,BRA,2007,1.125,2
16,GRD,0.3415650255,18,BRA,2010,1.125,1
40,FIN,0.5157767356,45,BRA,2009,1.125,1
8,IRN,0.3535533906,9,BRA,2008,1.125,2
8,TUR,0.3535533906,9,BRA,2008,1.125,2
8,MAC,0.3535533906,9,BRA,1995,1.125,1
144,RUS,0.3318732592,162,BRA,2000,1.125,1
40,COL,0.3349320635,45,BRA,1999,1.125,2
32,AUS,0.5535807194,36,BRA,2008,1.125,2
8,COG,0.3535533906,9,BRA,2008,1.125,1
48,MDV,0.3342186824,54,BRA,2013,1.125,1
8,AFR,0.3535533906,9,BRA,2002,1.125,3
24,LBN,0.3378319623,27,BRA,2003,1.125,2
336,AFR,0.4530164242,378,BRA,2007,1.125,1
32,ITA,0.3360107525,36,BRA,2007,1.125,2
16,GNB,0.3415650255,18,BRA,2012,1.125,1
170,PER,0.3300159791,191,BRA,2000,1.1235294118,1
1215,ARG,0.3532404494,1365,BRA,1999,1.1234567901,1
146,COL,0.5367900888,164,BRA,2008,1.1232876712,2
65,DEU,0.3310821418,73,BRA,1997,1.1230769231,1
171,NGA,0.3790161616,192,BRA,2014,1.1228070175,1
49,NOR,0.3312006606,55,BRA,2008,1.1224489796,1
41,BOL,0.3312945782,46,BRA,2006,1.1219512195,4
74,CHN,0.4038412377,83,BRA,2007,1.1216216216,2
33,KOR,0.3314339826,37,BRA,2002,1.1212121212,1
33,COL,0.3314339826,37,BRA,2006,1.1212121212,4
33,PSE,0.4151487503,37,BRA,2010,1.1212121212,3
99,ARG,0.3577916185,111,BRA,2000,1.1212121212,2
149,NLD,0.4489138796,167,BRA,2010,1.1208053691,1
745,URY,0.5692944095,835,BRA,2009,1.1208053691,1
348,MEX,0.3262353356,390,BRA,2004,1.1206896552,1
108,ITA,0.3543479623,121,BRA,2007,1.1203703704,4
75,GTM,0.3271498541,84,BRA,2012,1.12,1
100,ESP,0.4329835418,112,BRA,2000,1.12,4
75,VNM,0.4013490763,84,BRA,2008,1.12,1
50,PAN,0.4351870346,56,BRA,2008,1.12,1
100,USA,0.3265986324,112,BRA,1999,1.12,3
25,GBR,0.4396968653,28,BRA,1997,1.12,3
25,CHN,0.331662479,28,BRA,2002,1.12,2
402,PER,0.3876801543,450,BRA,1998,1.1194029851,1
67,SUR,0.4090783455,75,BRA,2013,1.1194029851,1
201,GTM,0.3683363161,225,BRA,2009,1.1194029851,1
42,ATG,0.3277700676,47,BRA,2009,1.119047619,1
42,COL,0.3952387949,47,BRA,2000,1.119047619,2
42,JPN,0.3952387949,47,BRA,2007,1.119047619,4
110,MEX,0.4002709674,123,BRA,1998,1.1181818182,1
864,ARG,0.3503984379,966,BRA,2000,1.1180555556,1
17,AFR,0.4850712501,19,BRA,2005,1.1176470588,2
17,COD,0.3321055821,19,BRA,2010,1.1176470588,1
17,ARM,0.3321055821,19,BRA,2009,1.1176470588,1
17,SWE,0.3321055821,19,BRA,2013,1.1176470588,3
34,MKD,0.3270349701,38,BRA,2011,1.1176470588,1
17,EUR,0.3321055821,19,BRA,2003,1.1176470588,2
17,IDN,0.3321055821,19,BRA,2011,1.1176470588,4
34,IRQ,0.4776651472,38,BRA,1999,1.1176470588,1
17,MOZ,0.3321055821,19,BRA,2003,1.1176470588,3
282,ECU,0.3732053039,315,BRA,1998,1.1170212766,1
43,CHL,0.7624928517,48,BRA,2013,1.1162790698,3
43,CHL,0.3909270012,48,BRA,2012,1.1162790698,2
69,ZAF,0.3225008839,77,BRA,2002,1.115942029,1
69,DEU,0.4384542328,77,BRA,2011,1.115942029,3
26,PRT,0.4314554973,29,BRA,2007,1.1153846154,4
598,CHN,0.3638581219,667,BRA,2006,1.1153846154,1
217,ARG,0.3200102405,242,BRA,2009,1.1152073733,3
61,PAN,0.3213700181,68,BRA,2000,1.1147540984,1
61,RUS,0.5507074437,68,BRA,2012,1.1147540984,3
96,TUR,0.3201904587,107,BRA,2006,1.1145833333,1
96,AGO,0.3201904587,107,BRA,2000,1.1145833333,1
131,EUR,0.4046122812,146,BRA,2006,1.1145038168,1
35,CUB,0.3228028511,39,BRA,2003,1.1142857143,2
35,CHL,0.471008216,39,BRA,1998,1.1142857143,4
343,GBR,0.3179135087,382,BRA,2006,1.1137026239,1
141,LBN,0.3400041719,157,BRA,2006,1.1134751773,1
97,QAT,0.4536033661,108,BRA,2013,1.1134020619,1
97,URY,0.318730838,108,BRA,2013,1.1134020619,2
53,RUS,0.5771407427,59,BRA,2007,1.1132075472,2
893,CHL,0.6022907576,994,BRA,2008,1.1131019037,1
89,MEX,0.3825216051,99,BRA,2009,1.1123595506,3
205,ARG,0.3986466824,228,BRA,2009,1.112195122,2
215,ARG,0.3439798016,239,BRA,1999,1.111627907,2
18,COL,0.3233808334,20,BRA,2001,1.1111111111,2
27,LBY,0.3202563076,30,BRA,2013,1.1111111111,1
9,MDV,0.3333333333,10,BRA,2014,1.1111111111,3
54,PAN,0.3719741656,60,BRA,2011,1.1111111111,1
9,ECU,0.3333333333,10,BRA,2013,1.1111111111,4
18,MEX,0.3233808334,20,BRA,1999,1.1111111111,3
54,TZA,0.3172206343,60,BRA,2010,1.1111111111,1
9,NAM,0.3333333333,10,BRA,2004,1.1111111111,2
9,ISR,0.3333333333,10,BRA,2001,1.1111111111,2
9,CRI,0.3333333333,10,BRA,2009,1.1111111111,3
9,VEN,0.3333333333,10,BRA,1998,1.1111111111,2
315,PRT,0.4758870735,350,BRA,2008,1.1111111111,1
9,EGY,0.3333333333,10,BRA,2005,1.1111111111,3
9,PRT,0.3333333333,10,BRA,2005,1.1111111111,3
18,KWT,0.3233808334,20,BRA,2003,1.1111111111,1
9,AGO,0.3333333333,10,BRA,1998,1.1111111111,4
9,ARE,0.3333333333,10,BRA,2013,1.1111111111,4
72,IRN,0.3164751089,80,BRA,2012,1.1111111111,2
18,MCO,0.3233808334,20,BRA,2010,1.1111111111,1
9,EUR,0.3333333333,10,BRA,2006,1.1111111111,2
9,PAN,0.3333333333,10,BRA,2009,1.1111111111,3
9,UKR,0.3333333333,10,BRA,2002,1.1111111111,4
54,SDN,0.3172206343,60,BRA,2011,1.1111111111,1
9,VAT,0.3333333333,10,BRA,2002,1.1111111111,1
9,MMR,0.3333333333,10,BRA,2009,1.1111111111,1
27,PAK,0.3202563076,30,BRA,2010,1.1111111111,2
18,AFR,0.3233808334,20,BRA,1999,1.1111111111,1
45,DEU,0.4872101573,50,BRA,2010,1.1111111111,3
9,EGY,0.3333333333,10,BRA,2002,1.1111111111,1
9,PAK,0.3333333333,10,BRA,2009,1.1111111111,4
9,MEX,0.3333333333,10,BRA,1998,1.1111111111,3
18,SWE,0.3233808334,20,BRA,2001,1.1111111111,1
63,ITA,0.3641654671,70,BRA,2014,1.1111111111,3
821,AGO,0.3437836814,912,BRA,2011,1.1108404385,1
199,HTI,0.3450065085,221,BRA,2006,1.1105527638,1
317,GBR,0.3519190009,352,BRA,2005,1.1104100946,4
227,URY,0.3407870643,252,BRA,1999,1.1101321586,1
64,CHE,0.3145764348,71,BRA,2001,1.109375,1
55,UKR,0.3146266025,61,BRA,2001,1.1090909091,1
55,POL,0.3146266025,61,BRA,1984,1.1090909091,1
211,MOZ,0.3415154671,234,BRA,2009,1.1090047393,1
5575,USA,0.569863931,6181,BRA,2008,1.1086995516,1
46,GIN,0.526128876,51,BRA,2013,1.1086956522,1
590,BOL,0.380013464,654,BRA,2006,1.1084745763,1
249,AFR,0.35961611,276,BRA,2006,1.1084337349,1
166,CHN,0.4407169969,184,BRA,1998,1.1084337349,1
693,BOL,0.4791658167,768,BRA,2008,1.1082251082,1
37,CHL,0.3148000939,41,BRA,2008,1.1081081081,3
37,AGO,0.3148000939,41,BRA,1997,1.1081081081,1
176,RUS,0.4339115357,195,BRA,2007,1.1079545455,1
102,PRT,0.3420052326,113,BRA,2013,1.1078431373,2
167,PRT,0.3110406187,185,BRA,2001,1.1077844311,1
316,PRT,0.3396626345,350,BRA,2007,1.1075949367,1
214,AFR,0.4362023338,237,BRA,2008,1.1074766355,1
28,PER,0.3149703942,31,BRA,2010,1.1071428571,3
56,CAN,0.4544155659,62,BRA,2006,1.1071428571,1
28,SGP,0.4162696521,31,BRA,2014,1.1071428571,2
75,THA,0.3107677213,83,BRA,2012,1.1066666667,1
75,ZAF,0.3107677213,83,BRA,2000,1.1066666667,1
291,CUB,0.3090452177,322,BRA,2001,1.1065292096,1
554,USA,0.6597668042,613,BRA,2008,1.1064981949,3
47,COL,0.3116605283,52,BRA,2011,1.1063829787,4
329,MEX,0.363236618,364,BRA,2003,1.1063829787,1
273,COL,0.4018313496,302,BRA,2000,1.1062271062,1
151,JPN,0.505335768,167,BRA,2013,1.1059602649,2
57,KEN,0.3096201894,63,BRA,2012,1.1052631579,1
19,MEX,0.4588314677,21,BRA,2007,1.1052631579,4
19,IRL,0.3153017676,21,BRA,2009,1.1052631579,3
19,BGR,0.3153017676,21,BRA,2013,1.1052631579,3
114,TTO,0.3082471441,126,BRA,2009,1.1052631579,1
38,KEN,0.3883070451,42,BRA,2014,1.1052631579,1
19,MOZ,0.3153017676,21,BRA,2006,1.1052631579,4
124,MOZ,0.3565541587,137,BRA,2012,1.1048387097,1
86,JPN,0.3078987522,95,BRA,2003,1.1046511628,1
1828,VEN,0.5023443762,2019,BRA,2008,1.1044857768,1
145,COL,0.3480927784,160,BRA,1998,1.1034482759,1
87,COL,0.3063089624,96,BRA,2000,1.1034482759,4
358,UKR,0.355729328,395,BRA,2011,1.1033519553,1
39,NIC,0.3073547406,43,BRA,2009,1.1025641026,3
39,PER,0.3073547406,43,BRA,2009,1.1025641026,3
663,BGR,0.3321304503,731,BRA,2011,1.1025641026,1
276,IRQ,0.4052358249,304,BRA,2003,1.1014492754,1
237,PRY,0.3882251021,261,BRA,2000,1.1012658228,1
89,PRY,0.3386115977,98,BRA,1999,1.1011235955,2
139,ISR,0.325152451,153,BRA,2009,1.1007194245,3
409,EUR,0.5917943294,450,BRA,2008,1.1002444988,1
20,FRA,0.4472135955,22,BRA,2007,1.1,3
10,KAZ,0.316227766,11,BRA,2007,1.1,2
20,GUY,0.3077935056,22,BRA,1995,1.1,1
60,UKR,0.3025316905,66,BRA,2004,1.1,1
10,IND,0.316227766,11,BRA,2007,1.1,3
10,PRY,0.316227766,11,BRA,2014,1.1,3
10,HUN,0.316227766,11,BRA,2009,1.1,2
10,QAT,0.316227766,11,BRA,2007,1.1,4
10,AFR,0.316227766,11,BRA,2001,1.1,4
20,IDN,0.3077935056,22,BRA,2013,1.1,3
20,ARE,0.3077935056,22,BRA,2011,1.1,2
10,CZE,0.316227766,11,BRA,2010,1.1,2
190,RUS,0.3007926038,209,BRA,2002,1.1,1
50,EUR,0.3030457634,55,BRA,1998,1.1,1
10,SWE,0.316227766,11,BRA,2003,1.1,4
10,IND,0.316227766,11,BRA,2011,1.1,4
10,ITA,0.316227766,11,BRA,2005,1.1,3
40,BGR,0.632455532,44,BRA,2009,1.1,1
10,AFG,0.316227766,11,BRA,2001,1.1,1
40,UKR,0.3789323734,44,BRA,2014,1.1,2
10,SEN,0.316227766,11,BRA,2009,1.1,2
10,CPV,0.316227766,11,BRA,2014,1.1,1
10,NMR,0.316227766,11,BRA,2014,1.1,2
30,KOR,0.3051285766,33,BRA,2013,1.1,2
40,GBR,0.3789323734,44,BRA,2006,1.1,2
30,CAN,0.3051285766,33,BRA,2014,1.1,3
20,HUN,0.3077935056,22,BRA,2012,1.1,1
10,HND,0.316227766,11,BRA,2011,1.1,4
10,ESP,0.316227766,11,BRA,2006,1.1,2
10,VNM,0.316227766,11,BRA,2001,1.1,1
20,BEL,0.3077935056,22,BRA,2001,1.1,1
10,JPN,0.316227766,11,BRA,2005,1.1,4
20,FIN,0.3077935056,22,BRA,2011,1.1,4
211,CHL,0.3000789785,232,BRA,2001,1.0995260664,1
121,PRT,0.3001377094,133,BRA,1999,1.0991735537,1
111,ECU,0.3001501126,122,BRA,2003,1.0990990991,1
182,HTI,0.2993527107,200,BRA,2013,1.0989010989,1
213,SGP,0.4996677078,234,BRA,2012,1.0985915493,1
61,TWN,0.3002730997,67,BRA,2013,1.0983606557,1
51,THA,0.360826937,56,BRA,2009,1.0980392157,2
164,AGO,0.3710292796,180,BRA,2008,1.0975609756,1
41,COL,0.6246950476,45,BRA,2013,1.0975609756,4
661,ARG,0.3849504657,725,BRA,2007,1.0968229955,1
62,NZL,0.2980635546,68,BRA,2001,1.0967741935,1
31,PRY,0.3005371535,34,BRA,2007,1.0967741935,4
93,IRQ,0.2972524958,102,BRA,1998,1.0967741935,1
187,PRY,0.3612060122,205,BRA,2006,1.0962566845,1
521,ESP,0.3258171252,571,BRA,2003,1.0959692898,1
94,ESP,0.2958184904,103,BRA,2006,1.0957446809,1
304,CHL,0.3361279844,333,BRA,2003,1.0953947368,1
42,IRL,0.2971017572,46,BRA,2001,1.0952380952,1
21,ISR,0.3007926038,23,BRA,2003,1.0952380952,4
42,BFA,0.2971017572,46,BRA,2007,1.0952380952,1
21,VAT,0.3007926038,23,BRA,1998,1.0952380952,1
42,GBR,0.4310805374,46,BRA,2007,1.0952380952,2
21,TMP,0.3007926038,23,BRA,2006,1.0952380952,1
42,KEN,0.2971017572,46,BRA,2006,1.0952380952,1
315,ITA,0.3530705039,345,BRA,2007,1.0952380952,1
21,TUR,0.3007926038,23,BRA,2011,1.0952380952,4
21,EUR,0.3007926038,23,BRA,1999,1.0952380952,2
42,SUR,0.2971017572,46,BRA,2014,1.0952380952,1
200,PRY,0.3414056077,219,BRA,2004,1.095,1
358,CUB,0.3120859149,392,BRA,1999,1.094972067,1
95,ZAF,0.3594820213,104,BRA,2006,1.0947368421,1
74,NGA,0.3763166445,81,BRA,2003,1.0945945946,1
53,PRT,0.2950978289,58,BRA,2009,1.0943396226,3
53,SYR,0.4049763024,58,BRA,2005,1.0943396226,1
53,ARE,0.4499637141,58,BRA,2010,1.0943396226,1
32,IRQ,0.2961445811,35,BRA,2013,1.09375,2
86,BOL,0.292168645,94,BRA,2001,1.0930232558,1
43,USA,0.3660570791,47,BRA,1998,1.0930232558,4
43,ARG,0.3660570791,47,BRA,2004,1.0930232558,2
43,RUS,0.3660570791,47,BRA,2004,1.0930232558,2
43,EUR,0.3660570791,47,BRA,2010,1.0930232558,3
291,COL,0.2906286015,318,BRA,2004,1.0927835052,1
151,AZE,0.3531004272,165,BRA,2014,1.0927152318,1
216,EGY,0.3985330551,236,BRA,2009,1.0925925926,1
76,AFR,0.2910959328,83,BRA,2001,1.0921052632,1
680,COL,0.3125906262,742,BRA,2003,1.0911764706,1
11,PER,0.3015113446,12,BRA,2000,1.0909090909,4
44,TUR,0.3620472678,48,BRA,2012,1.0909090909,3
11,ZMB,0.3015113446,12,BRA,2010,1.0909090909,3
11,IRQ,0.3015113446,12,BRA,2014,1.0909090909,2
22,LBN,0.2942449432,24,BRA,2013,1.0909090909,4
55,VEN,0.3978054276,60,BRA,2008,1.0909090909,3
22,COL,0.2942449432,24,BRA,2005,1.0909090909,4
22,KOR,0.2942449432,24,BRA,2012,1.0909090909,2
11,MOZ,0.3015113446,12,BRA,2013,1.0909090909,4
11,DZA,0.3015113446,12,BRA,2012,1.0909090909,2
11,SEA,0.3015113446,12,BRA,2012,1.0909090909,1
55,HTI,0.2901294266,60,BRA,2014,1.0909090909,1
33,LBR,0.2919371041,36,BRA,2012,1.0909090909,1
33,ESP,0.2919371041,36,BRA,2001,1.0909090909,4
11,EUR,0.3015113446,12,BRA,1996,1.0909090909,3
11,DOM,0.3015113446,12,BRA,2009,1.0909090909,4
11,PER,0.3015113446,12,BRA,2007,1.0909090909,4
11,CAN,0.3015113446,12,BRA,1999,1.0909090909,3
11,MDV,0.3015113446,12,BRA,2013,1.0909090909,4
88,OMN,0.2891272494,96,BRA,2014,1.0909090909,1
11,ESP,0.3015113446,12,BRA,1999,1.0909090909,4
177,URY,0.2875609848,193,BRA,2001,1.0903954802,1
89,ARM,0.2876412474,97,BRA,2011,1.0898876404,1
212,BOL,0.2863164475,231,BRA,1996,1.0896226415,1
67,IRL,0.4167458089,73,BRA,2013,1.0895522388,3
67,SGP,0.2876942445,73,BRA,1996,1.0895522388,1
45,PRT,0.596284794,49,BRA,2012,1.0888888889,3
45,PER,0.3581659228,49,BRA,2008,1.0888888889,4
34,CAN,0.2879022413,37,BRA,2008,1.0882352941,4
34,NGA,0.3788057037,37,BRA,2012,1.0882352941,2
34,ARG,0.2879022413,37,BRA,2007,1.0882352941,4
34,IRQ,0.2879022413,37,BRA,2007,1.0882352941,1
34,FSM,0.3788057037,37,BRA,2011,1.0882352941,1
125,OMN,0.3363945456,136,BRA,2013,1.088,1
205,RUS,0.2837037273,223,BRA,2001,1.087804878,1
114,CHL,0.3892676016,124,BRA,2005,1.0877192982,1
57,MYS,0.2854008306,62,BRA,2013,1.0877192982,2
149,RUS,0.2831503732,162,BRA,2005,1.0872483221,1
69,SAU,0.2838356212,75,BRA,2014,1.0869565217,1
23,ARG,0.2881040655,25,BRA,1994,1.0869565217,3
23,IDN,0.2881040655,25,BRA,2011,1.0869565217,3
23,MOZ,0.2881040655,25,BRA,2004,1.0869565217,4
69,ARG,0.3733445985,75,BRA,2003,1.0869565217,2
23,DZA,0.2881040655,25,BRA,2009,1.0869565217,1
138,FRA,0.2827978275,150,BRA,2006,1.0869565217,1
46,AFR,0.2848849246,50,BRA,1997,1.0869565217,1
23,MDV,0.2881040655,25,BRA,2009,1.0869565217,1
23,IRQ,0.2881040655,25,BRA,2003,1.0869565217,4
23,URY,0.2881040655,25,BRA,2007,1.0869565217,3
23,ZAF,0.2881040655,25,BRA,2001,1.0869565217,1
46,AGO,0.2848849246,50,BRA,2011,1.0869565217,2
405,BOL,0.4924562318,440,BRA,2007,1.0864197531,1
1244,CHN,0.2861746253,1351,BRA,2004,1.0860128617,1
35,IND,0.284028641,38,BRA,2003,1.0857142857,1
35,SVK,0.284028641,38,BRA,2001,1.0857142857,1
105,CHL,0.2812843386,114,BRA,2002,1.0857142857,1
35,IDN,0.284028641,38,BRA,1999,1.0857142857,1
35,FRA,0.5070925528,38,BRA,2008,1.0857142857,2
82,DEU,0.2811449041,89,BRA,2006,1.0853658537,1
82,EUR,0.4766451565,89,BRA,2008,1.0853658537,2
94,AUT,0.2805361406,102,BRA,1985,1.085106383,1
47,EGY,0.2820566728,51,BRA,2014,1.085106383,1
118,RUS,0.4045947891,128,BRA,1998,1.0847457627,1
1652,USA,0.2975119858,1792,BRA,2003,1.0847457627,1
118,PAN,0.2796906468,128,BRA,2014,1.0847457627,1
71,VAT,0.4998993863,77,BRA,2009,1.0845070423,1
249,USA,0.3060473534,270,BRA,2003,1.0843373494,3
498,USA,0.426623615,540,BRA,2008,1.0843373494,4
83,PSE,0.3562959607,90,BRA,2014,1.0843373494,1
335,AFR,0.2979958078,363,BRA,2003,1.0835820896,1
12,GRC,0.2886751346,13,BRA,2009,1.0833333333,2
24,HTI,0.2823298513,26,BRA,2011,1.0833333333,4
24,CHE,0.2823298513,26,BRA,1999,1.0833333333,1
12,ZAF,0.2886751346,13,BRA,2011,1.0833333333,4
12,LBY,0.2886751346,13,BRA,2014,1.0833333333,4
48,SLE,0.2793101939,52,BRA,2009,1.0833333333,1
120,BOL,0.2775442529,130,BRA,2002,1.0833333333,1
72,CMR,0.2783249697,78,BRA,2005,1.0833333333,1
