Actor1CountryCode,Actor2CountryCode,Year,ECount,AvgQuadClass
SOM,USA,1982,81,1.9012345679012346
ATG,USA,1982,19,1.0526315789473684
NMR,USA,1982,26,1.5
USA,ATG,1982,14,1.2142857142857142
USA,NMR,1982,22,1.2727272727272727
USA,DMA,1982,4,3.5
NZL,USA,1982,37,1.3243243243243243
USA,NZL,1982,28,1.2142857142857142
MLT,USA,1982,10,1.3
USA,MLT,1982,4,1.0
PNG,USA,1982,1,4.0
TZA,USA,1982,7,1.0
TON,USA,1982,1,1.0
USA,BGR,1982,36,1.4444444444444444
USA,LTU,1982,7,1.1428571428571428
AZE,USA,1982,1,3.0
USA,BGD,1982,39,1.641025641025641
USA,ETH,1982,27,1.7037037037037037
USA,SUR,1982,19,1.4210526315789473
LTU,USA,1982,3,1.6666666666666667
BGR,USA,1982,48,1.7291666666666667
USA,CYM,1982,4,3.0
BGD,USA,1982,24,1.375
CIV,USA,1982,7,1.8571428571428572
MLI,USA,1982,2,1.0
USA,CIV,1982,5,1.0
USA,MLI,1982,2,1.0
USA,KNA,1982,2,1.5
ISL,USA,1982,8,1.0
USA,UZB,1982,2,1.0
UZB,USA,1982,5,1.8
LIE,USA,1982,12,1.5833333333333333
USA,URY,1982,44,1.6590909090909092
BRB,USA,1982,25,1.28
USA,BRB,1982,34,1.588235294117647
USA,LIE,1982,8,1.5
USA,SLB,1982,2,2.0
USA,JAM,1982,63,1.2222222222222223
USA,NOR,1982,44,1.4772727272727273
ECU,USA,1982,6,1.8333333333333333
USA,ECU,1982,5,2.4
BMU,USA,1982,9,2.3333333333333335
KNA,USA,1982,2,1.5
USA,MUS,1982,6,1.6666666666666667
USA,GUY,1982,15,2.0
USA,LAM,2009,9,2.2222222222222223
USA,NRU,2011,6,1.5
ATG,USA,1995,22,1.9090909090909092
CPV,USA,1995,3,1.6666666666666667
USA,ATG,1995,12,1.5
USA,BRN,1995,49,1.2448979591836735
MRT,USA,1995,4,2.25
USA,MRT,1995,2,2.0
BRN,USA,1995,49,1.3265306122448979
CIV,USA,1995,9,1.0
ZMB,USA,1995,12,1.0
MEA,USA,1995,10,1.0
USA,COD,1995,53,1.5471698113207548
USA,KIR,1995,1,3.0
GIN,USA,1995,1,1.0
ZWE,USA,1995,29,2.206896551724138
MLT,USA,1995,4,3.0
USA,MLT,1995,2,2.0
AIA,USA,1995,1,1.0
COG,USA,1995,4,1.0
USA,COG,1995,5,1.0
USA,LCA,1995,3,3.0
BLZ,USA,1995,18,1.2777777777777777
MWI,USA,1995,2,1.0
ABW,USA,1995,1,1.0
CYM,USA,1995,2,2.5
KNA,USA,1995,4,1.0
LUX,USA,1995,22,1.0
USA,LUX,1995,24,1.1666666666666667
USA,SWZ,1995,2,3.0
USA,MOZ,1995,11,1.0
USA,DMA,1995,1,4.0
LIE,USA,1995,1,1.0
USA,LIE,1995,1,1.0
USA,ROM,1995,5,1.0
NRU,USA,1995,3,3.0
USA,NRU,1995,4,3.0
NAM,USA,1995,1,1.0
USA,BTN,1995,4,1.0
ASA,USA,1995,2,1.5
USA,ASA,1995,5,1.4
SEN,USA,1995,9,1.8888888888888888
KGZ,USA,1995,6,1.5
USA,CPV,1995,1,1.0
LSO,USA,2004,7,1.5714285714285714
USA,SAF,2004,5,1.0
TGO,USA,2004,5,1.0
USA,TGO,2004,12,1.3333333333333333
ROM,USA,2004,15,1.0
USA,ROM,2004,11,1.0
AND,USA,2004,2,1.0
USA,LUX,2004,8,1.75
USA,ISL,2004,55,1.1272727272727272
USA,KIR,2004,5,1.4
USA,CYM,2004,10,1.7
TMP,USA,2004,21,2.1904761904761907
USA,ROM,2007,3,1.0
STP,USA,2007,12,1.5833333333333333
CPV,USA,2004,12,1.1666666666666667
MLT,USA,2004,6,1.3333333333333333
USA,MAC,2004,4,1.0
USA,TMP,2004,19,2.3157894736842106
BFA,USA,2004,9,1.7777777777777777
GAB,USA,2004,11,1.0909090909090908
USA,GAB,1999,15,1.2666666666666666
LIE,USA,1999,2,1.0
ROM,USA,1999,2,1.0
USA,FJI,1999,20,1.4
USA,AND,2011,5,1.0
NRU,USA,2008,1,1.0
SCN,USA,2013,3,1.0
USA,SCN,2013,1,1.0
USA,CAS,2004,6,1.5
KNA,USA,2004,11,1.1818181818181819
LAM,USA,2004,1,4.0
USA,LIE,2004,2,1.0
HKG,USA,2004,3,2.3333333333333335
USA,HKG,2004,1,1.0
CAU,USA,2009,1,1.0
USA,ROM,2014,1,1.0
USA,ALB,1990,132,1.696969696969697
USA,AUT,1990,71,2.1690140845070425
USA,COD,1990,45,1.8222222222222222
USA,CUB,1990,413,1.9249394673123488
USA,EGY,1990,622,1.3070739549839228
USA,EUR,1990,524,1.5877862595419847
USA,FRA,1990,783,1.6117496807151979
USA,HUN,1990,168,1.6964285714285714
USA,IRN,1990,1107,1.5293586269196024
USA,ISR,1990,2031,1.8734613490891188
USA,JOR,1990,656,1.4481707317073171
USA,JPN,1990,1022,1.6095890410958904
USA,LBN,1990,861,2.040650406504065
USA,LTU,1990,305,1.383606557377049
USA,MEX,1990,526,1.9657794676806084
USA,NER,1990,13,1.4615384615384615
USA,NIC,1990,440,1.6727272727272726
USA,RUS,1990,2646,1.3684807256235827
USA,SVK,1990,182,1.4725274725274726
USA,SYR,1990,588,1.5170068027210883
USA,VNM,1990,719,1.5243393602225312
USA,GBR,1990,1484,1.4528301886792452
USA,HTI,1990,183,1.8743169398907105
USA,BMU,1990,10,1.4
USA,PER,1990,197,1.517766497461929
VNM,USA,1990,643,1.4401244167962675
CAN,USA,1990,443,1.5530474040632054
EUR,USA,1990,434,1.4516129032258065
FRA,USA,1990,707,1.4667609618104667
IRN,USA,1990,1534,1.7907431551499349
LTU,USA,1990,235,1.2723404255319148
PHL,USA,1990,1238,1.9345718901453959
RUS,USA,1990,2502,1.394484412470024
SYR,USA,1990,546,1.5604395604395604
USA,CAN,1990,413,1.3849878934624698
USA,ZWE,1990,22,1.1363636363636365
ZWE,USA,1990,20,1.2
AGO,USA,1990,186,1.6129032258064515
DEU,USA,1990,694,1.430835734870317
GRC,USA,1990,208,1.4134615384615385
ISR,USA,1990,1591,1.6851037083595224
ITA,USA,1990,220,1.55
JOR,USA,1990,758,1.5052770448548813
KOR,USA,1990,327,1.72782874617737
LBN,USA,1990,814,2.0466830466830466
MEX,USA,1990,576,1.8663194444444444
TUR,USA,1990,316,1.3417721518987342
USA,AFR,1990,643,1.567651632970451
USA,CHN,1990,734,1.6321525885558583
USA,DEU,1990,897,1.499442586399108
USA,GRC,1990,229,1.4672489082969433
USA,IRQ,1990,4229,1.929061243792859
USA,ITA,1990,180,1.5055555555555555
USA,VAT,1990,80,1.5125
VAT,USA,1990,79,1.6455696202531647
VEN,USA,1990,131,1.2442748091603053
USA,VEN,1990,122,1.4180327868852458
AFR,USA,1990,739,1.6265223274695535
CHN,USA,1990,687,1.586608442503639
GBR,USA,1990,1432,1.3770949720670391
JPN,USA,1990,1037,1.4734811957569913
KWT,USA,1990,600,2.0616666666666665
PAK,USA,1990,215,1.613953488372093
PER,USA,1990,265,1.7660377358490567
POL,USA,1990,269,1.245353159851301
USA,LBY,1990,335,2.4925373134328357
USA,POL,1990,329,1.3069908814589666
USA,PSE,1990,485,1.958762886597938
GTM,USA,1990,94,1.6595744680851063
USA,GTM,1990,124,1.685483870967742
AFG,USA,1990,86,1.5813953488372092
AUS,USA,1990,161,1.3416149068322982
WST,USA,1990,154,1.4025974025974026
IRQ,USA,1990,3432,1.8464452214452214
PRK,USA,1990,174,1.8045977011494252
USA,AFG,1990,199,1.7939698492462313
USA,AUS,1990,148,1.6283783783783783
USA,WST,1990,191,1.293193717277487
USA,IRL,1990,138,1.4782608695652173
USA,KHM,1990,403,1.7444168734491314
USA,LBR,1990,480,2.0166666666666666
USA,PRK,1990,133,1.443609022556391
ALB,USA,1990,133,1.1203007518796992
CHE,USA,1990,105,1.4857142857142858
CRI,USA,1990,93,1.6774193548387097
MAR,USA,1990,29,1.896551724137931
NAM,USA,1990,53,1.2075471698113207
NGA,USA,1990,61,1.7704918032786885
NOR,USA,1990,19,1.2105263157894737
SWE,USA,1990,61,1.5245901639344261
USA,CHE,1990,127,1.6377952755905512
USA,CHL,1990,178,1.6853932584269662
USA,CRI,1990,67,1.462686567164179
USA,DZA,1990,101,1.2673267326732673
USA,EST,1990,26,2.269230769230769
USA,MAR,1990,36,1.2222222222222223
USA,NOR,1990,22,1.5909090909090908
USA,SLV,1990,299,1.806020066889632
USA,SWE,1990,47,1.1702127659574468
USA,YEM,1990,117,1.3504273504273505
CYP,USA,1990,67,1.373134328358209
USA,CYP,1990,69,1.1159420289855073
ATG,USA,1990,25,1.08
BOL,USA,1990,108,1.7222222222222223
BRA,USA,1990,112,1.3392857142857142
CHL,USA,1990,130,1.476923076923077
COD,USA,1990,24,1.3333333333333333
EGY,USA,1990,618,1.5032362459546926
ETH,USA,1990,62,1.5
JAM,USA,1990,22,1.5454545454545454
LVA,USA,1990,21,1.4285714285714286
USA,LVA,1990,34,2.088235294117647
PSE,USA,1990,409,1.80440097799511
SGP,USA,1990,49,1.3265306122448979
USA,BOL,1990,113,1.8407079646017699
USA,KEN,1990,128,1.828125
USA,KWT,1990,976,2.060450819672131
USA,PAK,1990,295,1.8711864406779661
USA,ZAF,1990,219,1.5251141552511416
USA,AGO,1990,213,1.596244131455399
IRL,USA,1990,149,1.516778523489933
LBR,USA,1990,467,1.8244111349036403
NIC,USA,1990,437,1.6613272311212814
UKR,USA,1990,36,1.5555555555555556
USA,BGR,1990,110,1.490909090909091
USA,PHL,1990,1085,1.7658986175115208
USA,SEN,1990,15,1.9333333333333333
USA,MDV,1990,26,1.8461538461538463
CUB,USA,1990,368,1.8695652173913044
DZA,USA,1990,110,1.690909090909091
PAN,USA,1990,869,1.8469505178365937
SDN,USA,1990,167,1.8562874251497006
URY,USA,1990,41,1.1951219512195121
USA,PAN,1990,1072,2.060634328358209
USA,URY,1990,55,1.1818181818181819
GHA,USA,1990,24,2.1666666666666665
NZL,USA,1990,107,1.411214953271028
THA,USA,1990,152,1.4539473684210527
USA,GHA,1990,15,1.4666666666666666
USA,NAM,1990,63,1.6666666666666667
USA,KOR,1990,329,1.6717325227963526
USA,TUR,1990,354,1.5819209039548023
CZE,USA,1990,183,1.1038251366120218
HTI,USA,1990,132,1.606060606060606
LBY,USA,1990,258,2.127906976744186
COL,USA,1990,533,2.1613508442776737
HND,USA,1990,114,1.605263157894737
KHM,USA,1990,216,1.3888888888888888
USA,HND,1990,115,1.6956521739130435
YEM,USA,1990,138,1.6376811594202898
ZAF,USA,1990,145,1.2413793103448276
ARG,USA,1990,116,1.4741379310344827
MEA,USA,1990,57,1.5964912280701755
NLD,USA,1990,79,1.620253164556962
PRT,USA,1990,32,1.21875
SLV,USA,1990,179,1.9441340782122905
USA,CZE,1990,235,1.327659574468085
USA,ETH,1990,72,1.4305555555555556
USA,MEA,1990,34,1.2647058823529411
USA,MMR,1990,51,1.8235294117647058
USA,NLD,1990,53,1.5849056603773586
USA,PRT,1990,36,1.2222222222222223
USA,COL,1990,494,1.937246963562753
BEL,USA,1990,78,1.7692307692307692
GEO,USA,1990,132,1.1742424242424243
MDG,USA,1990,4,2.25
USA,ARG,1990,118,1.5254237288135593
USA,BEL,1990,60,1.4166666666666667
USA,GEO,1990,121,1.1983471074380165
FIN,USA,1990,86,1.0116279069767442
HUN,USA,1990,84,1.7261904761904763
SEA,USA,1990,59,1.6610169491525424
MCO,USA,1990,13,1.3076923076923077
USA,FIN,1990,122,1.1311475409836065
USA,MKD,1990,13,2.5384615384615383
ISL,USA,1990,9,1.0
MHL,USA,1990,6,1.6666666666666667
USA,MCO,1990,19,1.5263157894736843
USA,MHL,1990,7,1.0
USA,NZL,1990,87,1.5057471264367817
USA,SDN,1990,143,1.5874125874125875
USA,BRA,1990,86,1.2209302325581395
ARM,USA,1990,27,1.4444444444444444
USA,ARM,1990,41,1.5121951219512195
USA,ATG,1990,30,1.6
USA,THA,1990,126,1.6984126984126984
GRD,USA,1990,43,1.8604651162790697
TZA,USA,1990,19,1.0
USA,TZA,1990,28,1.3571428571428572
DJI,USA,1990,36,2.1944444444444446
DOM,USA,1990,29,1.6896551724137931
NPL,USA,1990,24,2.1666666666666665
USA,DJI,1990,43,2.255813953488372
USA,DOM,1990,33,1.696969696969697
KEN,USA,1990,151,1.966887417218543
USA,NPL,1990,20,1.7
TUN,USA,1990,110,1.3636363636363635
USA,TCD,1990,29,1.9655172413793103
USA,TUN,1990,95,1.4
MNG,USA,1990,51,1.0784313725490196
USA,GRD,1990,25,1.88
USA,MNG,1990,69,1.2463768115942029
USA,ISL,1990,10,1.1
GUY,USA,1990,12,1.4166666666666667
DNK,USA,1990,31,1.5483870967741935
MYS,USA,1990,59,1.4745762711864407
SEN,USA,1990,6,1.5
USA,MYS,1990,50,1.42
USA,ZMB,1990,21,1.2380952380952381
ZMB,USA,1990,22,1.4090909090909092
BGR,USA,1990,63,1.1587301587301588
EST,USA,1990,26,1.5384615384615385
USA,BGD,1990,21,1.1904761904761905
USA,LAO,1990,41,1.3658536585365855
CIV,USA,1990,31,1.903225806451613
ESP,USA,1990,122,1.3852459016393444
USA,CIV,1990,47,1.3404255319148937
USA,ESP,1990,138,1.3695652173913044
SVK,USA,1990,97,1.092783505154639
ARE,USA,1990,43,1.6744186046511629
MDV,USA,1990,11,2.1818181818181817
USA,ARE,1990,38,1.631578947368421
AUT,USA,1990,60,1.7333333333333334
ERI,USA,1990,6,1.0
IND,USA,1990,44,1.3409090909090908
SAS,USA,1990,13,1.4615384615384615
USA,ERI,1990,24,1.4166666666666667
USA,SAS,1990,11,1.3636363636363635
USA,IND,1990,57,1.7017543859649122
GNQ,USA,1990,1,1.0
SOM,USA,1990,24,1.375
USA,SEA,1990,32,1.1875
USA,SOM,1990,33,1.7878787878787878
KNA,USA,1990,1,4.0
BMU,USA,1990,27,1.3703703703703705
MLT,USA,1990,37,1.135135135135135
SAU,USA,1990,1126,1.5710479573712255
USA,UGA,1990,34,1.5588235294117647
USA,MLT,1990,28,1.0
ECU,USA,1990,59,1.728813559322034
LKA,USA,1990,12,1.1666666666666667
MMR,USA,1990,36,2.2777777777777777
USA,LKA,1990,19,1.5263157894736843
USA,SGP,1990,35,1.2857142857142858
SRB,USA,1990,16,2.25
USA,CMR,1990,10,2.4
USA,UZB,1990,8,1.0
UZB,USA,1990,8,1.25
USA,DMA,1990,11,1.8181818181818181
USA,SAU,1990,1434,1.7782426778242677
BWA,USA,1990,12,1.0
UGA,USA,1990,34,1.1764705882352942
USA,WSM,1990,3,1.3333333333333333
WSM,USA,1990,7,2.7142857142857144
USA,DNK,1990,23,1.2173913043478262
KAZ,USA,1990,4,1.0
USA,KAZ,1990,8,1.5
PGS,USA,1990,150,1.5
USA,GUY,1990,7,1.5714285714285714
USA,PGS,1990,351,1.8603988603988604
USA,SLE,1990,27,1.9259259259259258
PRY,USA,1990,23,1.0
SLE,USA,1990,21,1.5714285714285714
USA,BWA,1990,9,1.4444444444444444
NMR,USA,1990,6,1.3333333333333333
USA,NMR,1990,18,1.6666666666666667
BHS,USA,1990,13,2.0
USA,BHS,1990,19,3.3684210526315788
WAF,USA,1990,1,1.0
USA,WAF,1990,3,1.6666666666666667
MOZ,USA,1990,45,1.1111111111111112
IDN,USA,1990,31,1.903225806451613
USA,IDN,1990,39,1.7179487179487178
USA,ECU,1990,66,1.606060606060606
BHR,USA,1990,52,1.6346153846153846
GIN,USA,1990,6,2.3333333333333335
USA,GIN,1990,15,1.1333333333333333
ABW,USA,1990,2,1.0
TTO,USA,1990,29,1.896551724137931
USA,ABW,1990,2,1.0
USA,MWI,1990,5,2.6
USA,TTO,1990,41,1.975609756097561
USA,UKR,1990,27,1.1481481481481481
SUR,USA,1990,9,1.2222222222222223
HRV,USA,1990,27,1.4814814814814814
PLW,USA,1990,3,2.6666666666666665
USA,HRV,1990,60,2.2666666666666666
USA,JAM,1990,18,1.6111111111111112
COK,USA,1990,2,1.0
USA,COK,1990,2,1.0
USA,MOZ,1990,47,1.2340425531914894
TON,USA,1990,3,1.6666666666666667
BRB,USA,1990,10,2.0
BEN,USA,1990,4,1.0
USA,BEN,1990,7,1.2857142857142858
BGD,USA,1990,35,1.5142857142857142
USA,COG,1990,10,1.0
BRN,USA,1990,9,1.0
USA,BHR,1990,43,1.2325581395348837
USA,BRN,1990,4,1.0
NER,USA,1990,4,1.0
USA,BRB,1990,22,1.5454545454545454
FSM,USA,1990,8,2.875
PNG,USA,1990,5,2.2
VUT,USA,1990,5,1.8
USA,VUT,1990,2,1.0
TGO,USA,1990,7,1.0
USA,TGO,1990,9,2.111111111111111
COG,USA,1990,5,1.6
LAO,USA,1990,28,1.3214285714285714
MRT,USA,1990,3,3.0
GMB,USA,1990,11,1.0909090909090908
USA,MRT,1990,9,2.111111111111111
USA,GMB,1990,17,1.0
USA,OMN,1990,32,2.34375
OMN,USA,1990,13,1.4615384615384615
USA,NGA,1990,59,1.9661016949152543
USA,PRY,1990,24,1.25
TCD,USA,1990,19,1.4210526315789473
AZE,USA,1990,20,1.25
USA,AZE,1990,29,1.3448275862068966
USA,GNB,1998,17,2.4705882352941178
USA,UZB,1986,8,1.25
UZB,USA,1986,4,1.0
USA,SEN,1986,12,2.0
USA,BEN,1986,3,4.0
RWA,USA,1986,47,2.6808510638297873
TON,USA,1986,10,1.0
USA,TON,1986,9,1.0
USA,COG,1986,9,1.6666666666666667
USA,MDG,1986,3,3.0
CAF,USA,1986,3,2.6666666666666665
USA,CIV,1986,2,1.0
USA,SWZ,1986,2,2.5
USA,CAF,1986,4,3.0
SYC,USA,1986,6,1.1666666666666667
USA,SYC,1986,4,1.25
FJI,USA,1986,17,2.235294117647059
USA,FJI,1986,8,2.0
LUX,USA,1987,2,2.5
MWI,USA,1987,3,1.0
USA,MWI,1987,3,1.0
CAF,USA,1987,4,2.0
CIV,USA,1987,16,1.8125
USA,CIV,1987,29,2.2758620689655173
USA,COG,1987,4,1.0
COG,USA,1987,2,1.0
USA,LSO,1987,4,2.5
USA,VUT,1987,3,1.6666666666666667
DMA,USA,1987,1,1.0
USA,NER,1987,3,3.0
NRU,USA,1987,1,3.0
USA,NRU,2008,2,1.0
CAF,USA,2003,15,1.3333333333333333
KIR,USA,2004,3,1.0
USA,MRT,1997,2,1.0
USA,LSO,1997,2,1.0
GNQ,USA,1997,3,1.0
USA,GNQ,1997,3,1.0
STP,USA,1997,2,1.0
USA,SAF,1997,3,1.0
ABW,USA,2003,1,3.0
BRN,USA,2003,7,1.0
NRU,USA,2003,15,1.7333333333333334
KIR,USA,2003,4,3.0
USA,KIR,2003,5,3.0
USA,SMR,2003,2,3.5
TCD,USA,1984,14,1.2857142857142858
USA,NPL,1984,28,1.2857142857142858
ECU,USA,1984,22,1.3636363636363635
NPL,USA,1984,16,1.1875
PNG,USA,1984,4,1.0
USA,POL,1984,466,1.849785407725322
GUY,USA,1984,39,2.282051282051282
USA,FIN,1984,31,1.5806451612903225
USA,HTI,1984,87,1.5632183908045978
USA,COL,1984,199,1.949748743718593
IRQ,USA,1984,206,1.8786407766990292
USA,SUR,1984,3,1.0
SVK,USA,1984,31,1.967741935483871
USA,SDN,1984,136,1.4264705882352942
USA,SVK,1984,26,1.4230769230769231
NLD,USA,1984,118,1.8983050847457628
USA,NLD,1984,119,1.8235294117647058
IRL,USA,1984,270,1.8592592592592592
SGP,USA,1984,22,1.1818181818181819
USA,PRT,1984,108,1.1666666666666667
BOL,USA,1984,60,1.4166666666666667
CPV,USA,1984,13,1.0
KEN,USA,1984,34,1.3823529411764706
KWT,USA,1984,252,2.007936507936508
USA,BOL,1984,57,1.736842105263158
USA,CHL,1984,115,1.9739130434782608
USA,CPV,1984,15,1.0
USA,AUS,1984,175,1.7142857142857142
USA,CZE,1984,22,2.0
DOM,USA,1984,84,1.2738095238095237
CHL,USA,1984,78,1.9615384615384615
IDN,USA,1984,62,1.5161290322580645
USA,LUX,1984,10,1.0
SOM,USA,1984,29,1.4827586206896552
USA,SOM,1984,48,2.0208333333333335
USA,BGR,1984,46,2.369565217391304
LKA,USA,1984,93,1.5376344086021505
USA,LKA,1984,134,1.4850746268656716
USA,MEA,1984,10,1.7
USA,ZMB,1984,63,1.2380952380952381
ZMB,USA,1984,54,1.2777777777777777
ETH,USA,1984,178,1.7415730337078652
HUN,USA,1984,48,1.7708333333333333
MEA,USA,1984,10,2.1
KHM,USA,1984,38,1.2894736842105263
MWI,USA,1984,2,1.0
TZA,USA,1984,27,1.9259259259259258
USA,HUN,1984,30,1.3666666666666667
USA,KWT,1984,213,1.863849765258216
USA,MWI,1984,2,1.0
USA,TZA,1984,19,1.368421052631579
BGD,USA,1984,12,1.0
KNA,USA,1984,19,1.0526315789473684
USA,BGD,1984,15,2.2666666666666666
USA,KNA,1984,16,1.1875
USA,PRY,1984,39,1.8461538461538463
PGS,USA,1984,29,2.103448275862069
USA,ETH,1984,220,1.7818181818181817
BGR,USA,1984,70,2.0714285714285716
HTI,USA,1984,73,1.6575342465753424
USA,BHS,1984,34,2.0
MDV,USA,1984,23,1.9565217391304348
USA,MDV,1984,25,1.32
USA,DOM,1984,83,1.144578313253012
USA,GUY,1984,18,2.0555555555555554
USA,MNG,1984,10,1.4
YEM,USA,1984,15,1.8
BRN,USA,1984,2,2.5
SLB,USA,1984,12,2.6666666666666665
USA,BRN,1984,3,1.0
BHS,USA,1984,46,1.7826086956521738
PRY,USA,1984,55,1.6
USA,PGS,1984,67,2.0597014925373136
UZB,USA,1984,5,1.0
USA,ALB,1984,3,2.0
USA,ASA,1984,5,1.0
SAS,USA,1984,9,1.0
USA,TTO,1984,11,1.0
FIN,USA,1984,24,1.375
SEN,USA,1984,8,2.0
USA,IRL,1984,268,1.6156716417910448
BLR,USA,1984,13,3.0
BMU,USA,1984,28,1.4642857142857142
ISL,USA,1984,12,2.1666666666666665
USA,BMU,1984,27,1.4444444444444444
USA,ISL,1984,9,1.7777777777777777
LTU,USA,1984,3,1.0
USA,LTU,1984,4,1.0
LUX,USA,1984,7,1.4285714285714286
ARE,USA,1984,16,1.25
USA,ARE,1984,12,1.9166666666666667
HRV,USA,1984,8,1.0
MNG,USA,1984,15,1.5333333333333334
URY,USA,1984,15,1.5333333333333334
USA,HRV,1984,10,2.0
USA,UZB,1984,7,1.0
UKR,USA,1984,10,1.4
USA,UKR,1984,10,1.2
GIN,USA,1984,9,1.6666666666666667
USA,GIN,1984,14,2.2857142857142856
USA,MRT,1984,13,1.0
USA,MDG,1984,10,1.6
COD,USA,1984,16,1.6875
SUR,USA,1984,2,1.0
USA,ATG,1984,9,1.8888888888888888
USA,DMA,1984,3,2.3333333333333335
USA,LCA,1984,2,2.0
QAT,USA,1984,7,1.5714285714285714
USA,GHA,1984,16,1.0
USA,CYM,1984,9,2.0
USA,SMR,1984,1,4.0
OMN,USA,1984,33,1.393939393939394
USA,OMN,1984,41,1.2195121951219512
USA,KEN,1984,25,1.12
TTO,USA,1984,13,1.3076923076923077
CMR,USA,1984,1,1.0
SHN,USA,1984,2,2.0
ARM,USA,1984,4,1.75
USA,ARM,1984,13,3.1538461538461537
USA,FSM,1984,6,1.1666666666666667
MRT,USA,1984,5,1.0
NER,USA,1984,2,1.0
USA,NER,1984,4,1.0
USA,LVA,1984,3,1.0
USA,PNG,1984,6,1.0
MDG,USA,1984,2,1.0
USA,SLB,1984,5,1.4
USA,COD,1984,15,1.3333333333333333
BWA,USA,1984,6,1.0
USA,SGP,1984,30,1.3333333333333333
MDA,USA,1984,2,1.0
ATG,USA,1984,3,2.0
MKD,USA,1984,2,2.5
BHR,USA,1984,9,1.0
USA,BHR,1984,13,1.3076923076923077
USA,BWA,1984,9,1.0
MLI,USA,1984,5,1.0
USA,MLI,1984,6,1.0
USA,QAT,1984,4,1.0
FSM,USA,1984,7,2.7142857142857144
MHL,USA,1984,2,1.0
PLW,USA,1984,25,1.44
USA,MHL,1984,4,1.5
USA,PLW,1984,15,1.9333333333333333
USA,YEM,1984,7,1.0
LVA,USA,1984,2,1.0
USA,CAF,1984,2,4.0
USA,URY,1984,19,1.5263157894736843
CHN,USA,1979,1306,1.327718223583461
CUB,USA,1979,230,2.091304347826087
MCO,USA,1979,6,1.0
USA,CHN,1979,1414,1.3507779349363507
USA,IRN,1979,1491,1.7578806170355465
USA,SGP,1979,4,1.75
USA,UZB,1979,6,1.0
USA,KOR,1979,321,1.7289719626168225
USA,MCO,1979,4,1.25
UZB,USA,1979,5,1.0
COL,USA,1979,48,2.2916666666666665
DEU,USA,1979,197,1.5076142131979695
EUR,USA,1979,88,1.5454545454545454
FRA,USA,1979,233,1.5665236051502145
GBR,USA,1979,519,1.4990366088631986
GUY,USA,1979,49,2.183673469387755
IRN,USA,1979,1594,1.910288582183187
NIC,USA,1979,277,1.444043321299639
USA,COL,1979,33,1.9696969696969697
USA,CUB,1979,197,1.868020304568528
USA,DEU,1979,155,1.6903225806451614
USA,EUR,1979,107,1.794392523364486
USA,FRA,1979,183,1.453551912568306
USA,ITA,1979,95,1.6
USA,VNM,1979,545,1.7871559633027523
USA,GBR,1979,507,1.5108481262327416
VEN,USA,1979,65,1.7538461538461538
VNM,USA,1979,368,1.6684782608695652
ESP,USA,1979,46,1.4565217391304348
HND,USA,1979,4,1.0
IND,USA,1979,10,1.5
KHM,USA,1979,126,1.380952380952381
RUS,USA,1979,1139,1.6374012291483757
TUR,USA,1979,162,1.8395061728395061
USA,HND,1979,10,1.8
USA,TUR,1979,156,1.6666666666666667
USA,KHM,1979,209,1.6267942583732058
USA,SWE,1979,28,1.3214285714285714
USA,ZWE,1979,201,1.5572139303482586
USA,ESP,1979,59,1.423728813559322
IRL,USA,1979,168,1.2083333333333333
ISR,USA,1979,965,1.4756476683937825
USA,PHL,1979,68,1.6029411764705883
USA,SLE,1979,1,4.0
USA,RUS,1979,1237,1.5957962813257882
JPN,USA,1979,420,1.3976190476190475
MEX,USA,1979,215,1.558139534883721
NLD,USA,1979,33,1.303030303030303
SAU,USA,1979,144,1.6736111111111112
USA,ETH,1979,15,1.7333333333333334
USA,ISR,1979,1157,1.4347450302506481
USA,JPN,1979,362,1.223756906077348
USA,MEX,1979,222,1.454954954954955
EGY,USA,1979,792,1.3042929292929293
POL,USA,1979,92,1.5434782608695652
SEA,USA,1979,33,1.0606060606060606
USA,EGY,1979,757,1.295904887714663
USA,PAN,1979,123,1.4308943089430894
USA,POL,1979,54,1.3333333333333333
FIN,USA,1979,17,1.1176470588235294
GRD,USA,1979,28,1.9285714285714286
LBN,USA,1979,157,1.4904458598726114
PHL,USA,1979,46,1.608695652173913
USA,AUT,1979,129,1.3333333333333333
USA,FIN,1979,24,1.25
USA,LBN,1979,171,1.6608187134502923
CAN,USA,1979,200,1.54
GRC,USA,1979,16,1.9375
PAN,USA,1979,112,1.7142857142857142
USA,CAN,1979,179,1.4916201117318435
USA,GUY,1979,39,1.2564102564102564
USA,NIC,1979,395,1.6683544303797468
USA,PGS,1979,16,1.5
USA,SAU,1979,168,1.369047619047619
USA,IRQ,1979,38,1.368421052631579
AUS,USA,1979,84,1.4761904761904763
GHA,USA,1979,17,1.4705882352941178
LBY,USA,1979,67,1.7611940298507462
NGA,USA,1979,24,1.4166666666666667
USA,LBY,1979,55,1.4727272727272727
TZA,USA,1979,29,1.4827586206896552
USA,GHA,1979,5,1.4
USA,GRC,1979,18,1.3333333333333333
USA,NGA,1979,33,1.4242424242424243
USA,TZA,1979,31,1.6129032258064515
USA,SEA,1979,60,1.25
USA,SVK,1979,10,1.9
AFR,USA,1979,205,1.648780487804878
CHL,USA,1979,110,2.6272727272727274
USA,IND,1979,13,1.5384615384615385
SUR,USA,1979,1,1.0
