ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
2541,USA,73,4.361463260293996,4396,GRC,2012,1.7300275482093663,2
1417,USA,54,3.3168311038253457,2450,GRC,2011,1.7290049400141143,3
2670,DEU,31,2.6808162220263396,4612,GRC,2013,1.7273408239700374,1
4086,EUR,74,3.022599515476892,7052,GRC,2010,1.7258932941752325,1
2614,DEU,55,3.3734478190411217,4511,GRC,2010,1.725707727620505,1
441,EUR,31,2.988538884986935,761,GRC,2012,1.72562358276644,4
51,IRL,12,1.9603921176392138,88,GRC,2009,1.7254901960784315,2
57,SVK,23,3.2334986909632657,98,GRC,2011,1.719298245614035,2
39,KEN,12,2.282066445233101,67,GRC,2009,1.7179487179487178,2
7,PAN,3,0.9511897312113419,12,GRC,2008,1.7142857142857142,2
7,AZE,2,0.4879500364742666,12,GRC,2001,1.7142857142857142,3
7,CHN,4,1.2535663410560176,12,GRC,2006,1.7142857142857142,2
222,ITA,14,2.3625562786751693,380,GRC,2011,1.7117117117117118,4
1464,GBR,64,4.110241030463731,2502,GRC,2011,1.709016393442623,1
136,IRN,8,1.7045370700262525,232,GRC,2012,1.7058823529411764,3
1683,USA,46,3.09752623838904,2869,GRC,2011,1.7046939988116458,2
1626,CHN,27,2.546878821328705,2771,GRC,2010,1.704182041820418,1
611,JPN,31,2.512715643486145,1041,GRC,2012,1.7037643207855975,1
124,BGD,37,3.6043781839369022,211,GRC,2011,1.7016129032258065,1
134,AUS,19,2.6529309957789975,228,GRC,2011,1.7014925373134329,4
10,DZA,7,1.8885620632287061,17,GRC,2009,1.7,2
30,EGY,16,2.7436446939967563,51,GRC,2013,1.7,2
96,THA,13,2.575674839181566,163,GRC,2012,1.6979166666666667,1
511,DEU,21,2.311940168344609,867,GRC,2013,1.6966731898238747,2
232,CYP,73,4.980164791395476,393,GRC,2011,1.6939655172413792,2
217,SWE,25,2.515059608357096,367,GRC,2011,1.6912442396313363,1
58,CHL,4,1.012325732054557,98,GRC,2010,1.6896551724137931,1
694,ESP,29,2.728919552751251,1172,GRC,2010,1.6887608069164266,1
985,FRA,49,3.2587735501842507,1662,GRC,2013,1.6873096446700508,1
38,AFR,11,2.1946527541361873,64,GRC,2009,1.6842105263157894,3
19,SWE,5,1.2495613265350087,32,GRC,2008,1.6842105263157894,4
153,PRT,48,3.971367248938002,257,GRC,2011,1.6797385620915033,3
312,SOM,15,1.780520461094255,524,GRC,2009,1.6794871794871795,2
149,LBN,51,5.032688358440946,250,GRC,2012,1.6778523489932886,1
2085,USA,93,3.5261167728804192,3498,GRC,2011,1.6776978417266186,4
34,MCO,4,1.1990043403589676,57,GRC,2011,1.6764705882352942,1
108,CZE,18,2.5716960609636144,181,GRC,2012,1.6759259259259258,1
326,ITA,18,2.0180216834478024,546,GRC,2013,1.6748466257668713,3
